SGB,Database,Host,Mapping_rate
TP20200812-DBC64_DT2009055287-1,RUG,TAN,15.15
TP20200812-DBC65_DT2009055288-1,RUG,TAN,15.72
TP20200812-DBC66_DT2009055289-1,RUG,TAN,16.01
TP20200812-DBC68_DT2009055291-1,RUG,TAN,14.75
TP20200812-DBC70_DT2009055293-1,RUG,TAN,14.78
TP20200812-DBC71_DT2009055294-1,RUG,TAN,14.52
TP20200812-DBC72_DT2009055295-1,RUG,TAN,14.92
TP20200812-DBC73_DT2009055296-1,RUG,TAN,15.22
TP20200812-DBC74_DT2009055297-1,RUG,TAN,14.37
TP20200812-DBC75_DT2009055298-1,RUG,TAN,16.23
TP20200812-DBC77_DT2009055300-1,RUG,TAN,14.63
TP20200812-DBC85_DT2009055308-1,RUG,TAN,14.72
TP20200812-DBC88_DT2009055311-1,RUG,TAN,15.19
TP20200812-DBC92_DT2009055315-1,RUG,TAN,15.58
TP20200812-DBC93_DT2009055316-1,RUG,TAN,15.11
TP20200812-DBC95_DT2009055318-1,RUG,TAN,14.99
TP20200812-DBC100_DT2009055323-1,RUG,TAN,14.87
TP20200812-DBC101_DT2009055324-1,RUG,TAN,15.5
TP20200812-DBC102_DT2009055325-1,RUG,TAN,15.89
TP20200812-DBC103_DT2009055326-1,RUG,TAN,15.06
TP20200812-DBC105_DT2009055328-1,RUG,TAN,15.81
TP20200814-DZC3_DT2009055331-1,RUG,TAN,15.47
TP20200814-DZC5_DT2009055333-1,RUG,TAN,15.33
TP20200814-DZC17_DT2009055345-1,RUG,TAN,14.51
TP20200814-DZC20_DT2009055348-1,RUG,TAN,14.69
TP20200814-DZC24_DT2009055352-1,RUG,TAN,16.13
TP20200814-DZC27_DT2009055355-1,RUG,TAN,14.66
TP20200814-DZC28_DT2009055356-1,RUG,TAN,16.11
TP20200814-DZC31_DT2009055359-1,RUG,TAN,15.68
TP20200814-DZC34_DT2009055362-1,RUG,TAN,15.33
TP20200814-DZC37_DT2009055365-1,RUG,TAN,15.38
TP20200814-DZC38_DT2009055366-1,RUG,TAN,16.3
TP20200814-DZC39_DT2009055367-1,RUG,TAN,16.55
TP20200814-DZC40_DT2009055368-1,RUG,TAN,15.55
TP20200814-DZC41_DT2009055369-1,RUG,TAN,15.54
TP20200814-DZC42_DT2009055370-1,RUG,TAN,15.59
TP20200814-DZC43_DT2009055371-1,RUG,TAN,14.8
TP20200814-DZC44_DT2009055372-1,RUG,TAN,15.57
TP20200814-DZC46_DT2009055374-1,RUG,TAN,16.85
TP20200814-DZC49_DT2009055377-1,RUG,TAN,14.61
TP20200814-DZC50_DT2009055378-1,RUG,TAN,15.97
TP20200814-DZC51_DT2009055379-1,RUG,TAN,16.43
TP20200814-DZC53_DT2009055381-1,RUG,TAN,15.3
TP20200814-DZC54_DT2009055382-1,RUG,TAN,14.83
TP20200814-DZC56_DT2009055384-1,RUG,TAN,15.42
TP20200814-DZC58_DT2009055386-1,RUG,TAN,15.78
TP20200814-DZC59_DT2009055387-1,RUG,TAN,15.44
TP20200814-DZC60_DT2009055388-1,RUG,TAN,15.58
TP20200814-DZC62_DT2009055390-1,RUG,TAN,15.02
TP20200814-DZC63_DT2009055391-1,RUG,TAN,16.05
TP20200814-DZC64_DT2009055392-1,RUG,TAN,15.81
TP20200814-DZC65_DT2009055393-1,RUG,TAN,16.38
TP20200814-DZC66_DT2009055394-1,RUG,TAN,15.32
TP20200814-DZC68_DT2009055396-1,RUG,TAN,16.11
TP20200814-DZC70_DT2009055398-1,RUG,TAN,15.14
TP20200814-DZC72_DT2009055400-1,RUG,TAN,17.51
TP20200814-DZC73_DT2009055401-1,RUG,TAN,16.26
TP20200814-DZC74_DT2009055402-1,RUG,TAN,16.37
TP20200814-DZC75_DT2009055403-1,RUG,TAN,15.89
TP20200814-DZC76_DT2009055404-1,RUG,TAN,15.76
TP20200814-DZC79_DT2009055407-1,RUG,TAN,14.81
TP20200814-DZC80_DT2009055408-1,RUG,TAN,15.12
TP20200814-DZC84_DT2009055412-1,RUG,TAN,15.59
TP20200814-DZC85_DT2009055413-1,RUG,TAN,15.84
TP20200814-DZC88_DT2009055416-1,RUG,TAN,15.9
TP20200814-DZC92_DT2009055420-1,RUG,TAN,16.05
TP20200814-DZC93_DT2009055421-1,RUG,TAN,15.18
TP20200814-DZC94_DT2009055422-1,RUG,TAN,15.35
TP20200814-DZC95_DT2009055423-1,RUG,TAN,16.36
TP20200814-DZC96_DT2009055424-1,RUG,TAN,14.96
TP20200814-DZC97_DT2009055425-1,RUG,TAN,15.34
TP20200814-DZC100_DT2009055428-1,RUG,TAN,16.54
TP20200814-DZC103_DT2009055431-1,RUG,TAN,16.45
T1900044948_TA20190001,Earth,TA,31.32
T1900044949_TA20190002,Earth,TA,30.71
T1900044950_TA20190003,Earth,TA,29.91
T1900044951_TA20190004,Earth,TA,32.61
T1900044952_TA20190005,Earth,TA,30.74
T1900044953_TA20190006,Earth,TA,29.84
T1900044954_TA20190008,Earth,TA,30.4
T1900044955_TA20190009,Earth,TA,30.81
T1900044956_TA20190011,Earth,TA,31.09
T1900044957_TA20190013,Earth,TA,30.81
T1900044958_TA20190014,Earth,TA,31.4
T1900044959_TA20190016,Earth,TA,30.88
T1900044960_TA20190018,Earth,TA,31.08
T1900044961_TA20190021,Earth,TA,30.98
T1900044962_TA20190024,Earth,TA,31.91
T1900044965_TA20190027,Earth,TA,30.05
T1900044966_TA20190028,Earth,TA,31.26
T1900044967_TA20190029,Earth,TA,34.33
T1900044968_TA20190030,Earth,TA,32.15
T1900044969_TA20190031,Earth,TA,30.76
T1900044977_TA20190039,Earth,TA,33.8
T1900044978_TA20190040,Earth,TA,31.19
T1900044979_TA20190041,Earth,TA,30.53
T1900044980_TA20190042,Earth,TA,31.74
T1900044981_TA20190043,Earth,TA,32.78
T1900044985_TA20190047,Earth,TA,30.97
T1900044986_TA20190048,Earth,TA,32.2
T1900044987_TA20190049,Earth,TA,31.96
T1900044988_TA20190050,Earth,TA,31.79
T1900044989_TA20190051,Earth,TA,31.75
T1900044990_TA20190052,Earth,TA,32.03
T1900044991_TA20190053,Earth,TA,31.94
T1900044992_TA20190054,Earth,TA,32.38
T1900044993_TA20190055,Earth,TA,32.11
T1900044994_TA20190056,Earth,TA,32.53
T1900044995_TA20190057,Earth,TA,32.55
T1900044996_TA20190058,Earth,TA,31.09
T1900044997_TA20190059,Earth,TA,32.09
T1900044998_TA20190060,Earth,TA,32.69
T1900044999_TA20190061,Earth,TA,31.52
T1900045000_TA20190062,Earth,TA,32.45
T1900045001_TA20190063,Earth,TA,32.39
T1900045002_TA20190064,Earth,TA,31.21
T1900045003_TA20190065,Earth,TA,32.35
T1900045004_TA20190066,Earth,TA,32.52
T1900045005_TA20190067,Earth,TA,32.59
T1900045006_TA20190068,Earth,TA,32.28
T1900045007_TA20190069,Earth,TA,31.91
T1900044948_TA20190001,RUG,TA,16.15
T1900044949_TA20190002,RUG,TA,16.07
T1900044950_TA20190003,RUG,TA,15.28
T1900044951_TA20190004,RUG,TA,16.45
T1900044952_TA20190005,RUG,TA,15.38
T1900044953_TA20190006,RUG,TA,15.3
T1900044954_TA20190008,RUG,TA,15.07
T1900044955_TA20190009,RUG,TA,16.7
T1900044956_TA20190011,RUG,TA,15.44
T1900044957_TA20190013,RUG,TA,15.54
T1900044958_TA20190014,RUG,TA,17.11
T1900044959_TA20190016,RUG,TA,16.04
T1900044960_TA20190018,RUG,TA,16.22
T1900044961_TA20190021,RUG,TA,15.73
T1900044962_TA20190024,RUG,TA,14.26
T1900044965_TA20190027,RUG,TA,12.87
T1900044966_TA20190028,RUG,TA,16.66
T1900044967_TA20190029,RUG,TA,14.22
T1900044968_TA20190030,RUG,TA,14.47
T1900044969_TA20190031,RUG,TA,16.22
T1900044977_TA20190039,RUG,TA,14.81
T1900044978_TA20190040,RUG,TA,15.98
T1900044979_TA20190041,RUG,TA,16.26
T1900044980_TA20190042,RUG,TA,16.31
T1900044981_TA20190043,RUG,TA,16.29
T1900044985_TA20190047,RUG,TA,15.65
T1900044986_TA20190048,RUG,TA,16.5
T1900044987_TA20190049,RUG,TA,16.72
T1900044988_TA20190050,RUG,TA,16.38
T1900044989_TA20190051,RUG,TA,16.37
T1900044990_TA20190052,RUG,TA,16.57
T1900044991_TA20190053,RUG,TA,16.24
T1900044992_TA20190054,RUG,TA,16.83
T1900044993_TA20190055,RUG,TA,16.62
T1900044994_TA20190056,RUG,TA,16.87
T1900044995_TA20190057,RUG,TA,16.87
T1900044996_TA20190058,RUG,TA,16.01
T1900044997_TA20190059,RUG,TA,16.71
T1900044998_TA20190060,RUG,TA,17.04
T1900044999_TA20190061,RUG,TA,16.28
T1900045000_TA20190062,RUG,TA,16.93
T1900045001_TA20190063,RUG,TA,16.7
T1900045002_TA20190064,RUG,TA,16.14
T1900045003_TA20190065,RUG,TA,16.59
T1900045004_TA20190066,RUG,TA,16.81
T1900045005_TA20190067,RUG,TA,16.84
T1900045006_TA20190068,RUG,TA,16.86
T1900045007_TA20190069,RUG,TA,16.52
T1900045011_TC20190004,Earth,TC,34.3
T1900045013_TC20190006,Earth,TC,35.93
T1900045019_TC20190012,Earth,TC,29.17
T1900045020_TC20190013,Earth,TC,34.88
T1900045021_TC20190014,Earth,TC,35.86
T1900045022_TC20190015,Earth,TC,33.42
T1900045023_TC20190016,Earth,TC,34.14
T1900045024_TC20190017,Earth,TC,34.95
T1900045025_TC20190018,Earth,TC,33.42
T1900045026_TC20190019,Earth,TC,32.92
T1900045027_TC20190020,Earth,TC,32.71
T1900045028_TC20190021,Earth,TC,36.36
T1900045029_TC20190022,Earth,TC,32.85
T1900045030_TC20190023,Earth,TC,34.12
T1900045031_TC20190024,Earth,TC,33.63
T1900045032_TC20190025,Earth,TC,34.74
T1900045033_TC20190026,Earth,TC,34.8
T1900045034_TC20190027,Earth,TC,32.9
T1900045035_TC20190028,Earth,TC,33.46
T1900045036_TC20190029,Earth,TC,32.97
T1900045037_TC20190030,Earth,TC,33.61
T1900045038_TC20190031,Earth,TC,34.11
T1900045039_TC20190032,Earth,TC,35.08
T1900045040_TC20190033,Earth,TC,32.83
T1900045041_TC20190034,Earth,TC,33.03
T1900045042_TC20190035,Earth,TC,32.81
T1900045043_TC20190036,Earth,TC,33.16
T1900045044_TC20190037,Earth,TC,34.02
T1900045045_TC20190038,Earth,TC,33.65
T1900045046_TC20190039,Earth,TC,34.69
T1900045048_TC20190041,Earth,TC,35.14
T1900045049_TC20190042,Earth,TC,33.75
T1900045050_TC20190043,Earth,TC,33.8
T1900045051_TC20190044,Earth,TC,34.28
T1900045053_TC20190046,Earth,TC,32.94
T1900045054_TC20190047,Earth,TC,31.46
T1900045055_TC20190048,Earth,TC,33.78
T1900045056_TC20190049,Earth,TC,35.17
T1900045058_TC20190051,Earth,TC,34.15
T1900045060_TC20190053,Earth,TC,32.94
T1900045061_TC20190054,Earth,TC,32.76
T1900045063_TC20190056,Earth,TC,34.6
T1900045064_TC20190058,Earth,TC,35.4
T1900045065_TC20190059,Earth,TC,33.83
T1900045066_TC20190060,Earth,TC,32.79
T1900045067_TC20190061,Earth,TC,34.03
T1900045068_TC20190062,Earth,TC,32.66
T1900045070_TC20190064,Earth,TC,35.02
T1900045071_TC20190065,Earth,TC,33.9
T1900045072_TC20190066,Earth,TC,34.07
T1900045073_TC20190067,Earth,TC,32.38
T1900045074_TC20190068,Earth,TC,32.09
T1900045075_TC20190069,Earth,TC,33.21
T1900045076_TC20190070,Earth,TC,34.6
T1900045077_TC20190071,Earth,TC,31.92
T1900045078_TC20190072,Earth,TC,34.48
T1900045079_TC20190073,Earth,TC,35.33
T1900045080_TC20190074,Earth,TC,33.43
T1900045081_TC20190075,Earth,TC,34.78
T1900045082_TC20190076,Earth,TC,33.61
T1900045083_TC20190077,Earth,TC,34.89
T1900045084_TC20190078,Earth,TC,32.68
T1900045085_TC20190079,Earth,TC,31.46
T1900045086_TC20190080,Earth,TC,35.36
T1900045087_TC20190081,Earth,TC,33.44
T1900045088_TC20190082,Earth,TC,34.92
T1900045089_TC20190083,Earth,TC,32.67
T1900045090_TC20190084,Earth,TC,32.86
T1900045091_TC20190085,Earth,TC,33.07
T1900045092_TC20190086,Earth,TC,33.07
T1900045094_TC20190088,Earth,TC,31.55
T1900045095_TC20190089,Earth,TC,33.46
T1900045096_TC20190090,Earth,TC,33.76
T1900045097_TC20190091,Earth,TC,31.86
T1900045098_TC20190092,Earth,TC,32.59
T1900045099_TC20190093,Earth,TC,33.49
T1900045100_TC20190094,Earth,TC,34.3
T1900045101_TC20190095,Earth,TC,35.07
T1900045102_TC20190096,Earth,TC,34.67
T1900045103_TC20190097,Earth,TC,34.77
T1900045104_TC20190098,Earth,TC,33.75
T1900045105_TC20190099,Earth,TC,35.54
T1900045106_TC20190100,Earth,TC,34.68
T1900045107_TC20190101,Earth,TC,33.09
T1900045108_TC20190102,Earth,TC,32.42
T1900045109_TC20190103,Earth,TC,32.86
T1900045110_TC20190104,Earth,TC,34.61
T1900045111_TC20190105,Earth,TC,31.9
T1900045112_TC20190106,Earth,TC,33.65
T1900045113_TC20190107,Earth,TC,34.11
T1900045114_TC20190108,Earth,TC,33.74
T1900045115_TC20190109,Earth,TC,32.42
T1900045116_TC20190110,Earth,TC,32.51
T1900045117_TC20190111,Earth,TC,33.97
T1900045118_TC20190112,Earth,TC,34.63
T1900045119_TC20190113,Earth,TC,34.09
T1900045120_TC20190114,Earth,TC,33.03
T1900045121_TC20190115,Earth,TC,33.42
T1900045122_TC20190116,Earth,TC,33.56
T1900045123_TC20190117,Earth,TC,33.02
T1900045124_TC20190118,Earth,TC,33.92
T1900045125_TC20190119,Earth,TC,33.83
T1900045126_TC20190120,Earth,TC,33.26
T1900045127_TC20190121,Earth,TC,33.45
T1900045128_TC20190122,Earth,TC,33.35
T1900045129_TC20190123,Earth,TC,31.87
T1900045130_TC20190124,Earth,TC,35.18
T1900045131_TC20190125,Earth,TC,33.72
T1900045132_TC20190126,Earth,TC,33.8
T1900045133_TC20190127,Earth,TC,36.3
T1900045135_TC20190129,Earth,TC,34.97
T1900045136_TC20190130,Earth,TC,33.38
T1900045137_TC20190131,Earth,TC,33
T1900045138_TC20190132,Earth,TC,34.28
T1900045139_TC20190133,Earth,TC,34.27
T1900045140_TC20190134,Earth,TC,33.81
T1900045141_TC20190135,Earth,TC,33.6
T1900045142_TC20190136,Earth,TC,32.98
T1900045143_TC20190137,Earth,TC,31.71
T1900045144_TC20190138,Earth,TC,31.47
T1900045145_TC20190139,Earth,TC,30.44
T1900045146_TC20190140,Earth,TC,33.53
T1900045147_TC20190141,Earth,TC,32.43
T1900045148_TC20190142,Earth,TC,32.94
T1900045149_TC20190143,Earth,TC,33.55
T1900045150_TC20190144,Earth,TC,35
T1900045151_TC20190145,Earth,TC,33.89
T1900045153_TC20190147,Earth,TC,32.77
T1900045154_TC20190148,Earth,TC,32.39
T1900045155_TC20190149,Earth,TC,31.64
T1900045156_TC20190150,Earth,TC,32.99
T1900045157_TC20190151,Earth,TC,35.39
T1900045158_TC20190152,Earth,TC,33.57
T1900045159_TC20190153,Earth,TC,32.56
T1900045160_TC20190154,Earth,TC,37.39
T1900045161_TC20190155,Earth,TC,34.19
T1900045162_TC20190156,Earth,TC,33.73
T1900045163_TC20190157,Earth,TC,35.21
T1900045164_TC20190158,Earth,TC,36.92
T1900045165_TC20190159,Earth,TC,35.78
T1900045166_TC20190160,Earth,TC,38.93
T1900045167_TC20190161,Earth,TC,32.92
T1900045168_TC20190162,Earth,TC,35.7
T1900045170_TC20190164,Earth,TC,37.15
T1900045171_TC20190165,Earth,TC,33.42
T1900045172_TC20190168,Earth,TC,35.54
T1900045173_TC20190169,Earth,TC,35.44
T1900045174_TC20190170,Earth,TC,35.16
T1900045175_TC20190171,Earth,TC,35.04
T1900045176_TC20190172,Earth,TC,35.88
T1900045178_TC20190174,Earth,TC,34.37
T1900045179_TC20190175,Earth,TC,34.66
T1900045180_TC20190176,Earth,TC,33.95
T1900045181_TC20190177,Earth,TC,35.9
T1900045182_TC20190178,Earth,TC,35.28
T1900045183_TC20190179,Earth,TC,34.03
T1900045184_TC20190180,Earth,TC,34.55
T1900045185_TC20190181,Earth,TC,35.52
T1900045186_TC20190182,Earth,TC,33.45
T1900045187_TC20190183,Earth,TC,35.78
T1900045188_TC20190184,Earth,TC,35.6
T1900045189_TC20190185,Earth,TC,34.17
T1900045190_TC20190186,Earth,TC,38.4
T1900045192_TC20190188,Earth,TC,30.89
T1900045193_TC20190189,Earth,TC,33.3
T1900045194_TC20190190,Earth,TC,34.91
T1900045195_TC20190191,Earth,TC,32.89
T1900045198_TC20190194,Earth,TC,32.47
T1900045199_TC20190195,Earth,TC,32.86
T1900045200_TC20190196,Earth,TC,31.68
T1900045201_TC20190197,Earth,TC,33.56
T1900045202_TC20190198,Earth,TC,34.81
T1900045203_TC20190199,Earth,TC,33.1
T1900045204_TC20190200,Earth,TC,35.82
T1900045206_TC20190202,Earth,TC,34.95
T1900045208_TC20190204,Earth,TC,34.12
T1900045209_TC20190205,Earth,TC,33.79
T1900045211_TC20190207,Earth,TC,33.94
T1900045213_TC20190209,Earth,TC,34.92
T1900045214_TC20190210,Earth,TC,33.48
T1900045215_TC20190211,Earth,TC,35.2
T1900045216_TC20190212,Earth,TC,35.98
T1900045217_TC20190213,Earth,TC,33.55
T1900045218_TC20190214,Earth,TC,33.24
T1900045219_TC20190215,Earth,TC,36.36
T1900045220_TC20190216,Earth,TC,35.25
T1900045223_TC20190219,Earth,TC,35.05
T1900045224_TC20190220,Earth,TC,34.47
T1900045225_TC20190221,Earth,TC,34.09
T1900045226_TC20190222,Earth,TC,35.37
T1900045227_TC20190223,Earth,TC,34.92
T1900045229_TC20190225,Earth,TC,35.13
T1900045773_TC20190227,Earth,TC,35.67
T1900045774_TC20190228,Earth,TC,37.71
T1900045775_TC20190229,Earth,TC,35.19
T1900045776_TC20190230,Earth,TC,34.9
T1900045011_TC20190004,RUG,TC,16.16
T1900045013_TC20190006,RUG,TC,16.13
T1900045019_TC20190012,RUG,TC,11.92
T1900045020_TC20190013,RUG,TC,17.69
T1900045021_TC20190014,RUG,TC,15.66
T1900045022_TC20190015,RUG,TC,15.45
T1900045023_TC20190016,RUG,TC,14.92
T1900045024_TC20190017,RUG,TC,15.17
T1900045025_TC20190018,RUG,TC,15.77
T1900045026_TC20190019,RUG,TC,13.86
T1900045027_TC20190020,RUG,TC,15.41
T1900045028_TC20190021,RUG,TC,13.78
T1900045029_TC20190022,RUG,TC,15.11
T1900045030_TC20190023,RUG,TC,15.77
T1900045031_TC20190024,RUG,TC,13.85
T1900045032_TC20190025,RUG,TC,14.71
T1900045033_TC20190026,RUG,TC,18.61
T1900045034_TC20190027,RUG,TC,14.08
T1900045035_TC20190028,RUG,TC,14.47
T1900045036_TC20190029,RUG,TC,13.87
T1900045037_TC20190030,RUG,TC,14.04
T1900045038_TC20190031,RUG,TC,14.93
T1900045039_TC20190032,RUG,TC,15.43
T1900045040_TC20190033,RUG,TC,14.2
T1900045041_TC20190034,RUG,TC,13.93
T1900045042_TC20190035,RUG,TC,13.85
T1900045043_TC20190036,RUG,TC,14.59
T1900045044_TC20190037,RUG,TC,14.39
T1900045045_TC20190038,RUG,TC,14.47
T1900045046_TC20190039,RUG,TC,15.33
T1900045048_TC20190041,RUG,TC,14.54
T1900045049_TC20190042,RUG,TC,14.65
T1900045050_TC20190043,RUG,TC,15.3
T1900045051_TC20190044,RUG,TC,14.31
T1900045053_TC20190046,RUG,TC,15.33
T1900045054_TC20190047,RUG,TC,15.09
T1900045055_TC20190048,RUG,TC,16.91
T1900045056_TC20190049,RUG,TC,16.01
T1900045058_TC20190051,RUG,TC,16.77
T1900045060_TC20190053,RUG,TC,14.55
T1900045061_TC20190054,RUG,TC,14.38
T1900045063_TC20190056,RUG,TC,13.78
T1900045064_TC20190058,RUG,TC,15.19
T1900045065_TC20190059,RUG,TC,14.03
T1900045066_TC20190060,RUG,TC,14.61
T1900045067_TC20190061,RUG,TC,13.41
T1900045068_TC20190062,RUG,TC,14.03
T1900045070_TC20190064,RUG,TC,14.14
T1900045071_TC20190065,RUG,TC,15.18
T1900045072_TC20190066,RUG,TC,15.31
T1900045073_TC20190067,RUG,TC,14.13
T1900045074_TC20190068,RUG,TC,14.9
T1900045075_TC20190069,RUG,TC,16.01
T1900045076_TC20190070,RUG,TC,14.85
T1900045077_TC20190071,RUG,TC,14.12
T1900045078_TC20190072,RUG,TC,16.02
T1900045079_TC20190073,RUG,TC,15.67
T1900045080_TC20190074,RUG,TC,13.81
T1900045081_TC20190075,RUG,TC,15.97
T1900045082_TC20190076,RUG,TC,14.65
T1900045083_TC20190077,RUG,TC,14.72
T1900045084_TC20190078,RUG,TC,14.31
T1900045085_TC20190079,RUG,TC,14.61
T1900045086_TC20190080,RUG,TC,15.05
T1900045087_TC20190081,RUG,TC,16.19
T1900045088_TC20190082,RUG,TC,15.07
T1900045089_TC20190083,RUG,TC,14.46
T1900045090_TC20190084,RUG,TC,13.81
T1900045091_TC20190085,RUG,TC,12.94
T1900045092_TC20190086,RUG,TC,14.49
T1900045094_TC20190088,RUG,TC,13.93
T1900045095_TC20190089,RUG,TC,13.69
T1900045096_TC20190090,RUG,TC,15.51
T1900045097_TC20190091,RUG,TC,14.49
T1900045098_TC20190092,RUG,TC,16
T1900045099_TC20190093,RUG,TC,14.84
T1900045100_TC20190094,RUG,TC,15.79
T1900045101_TC20190095,RUG,TC,15.39
T1900045102_TC20190096,RUG,TC,14.88
T1900045103_TC20190097,RUG,TC,15.24
T1900045104_TC20190098,RUG,TC,15.3
T1900045105_TC20190099,RUG,TC,14.24
T1900045106_TC20190100,RUG,TC,15.79
T1900045107_TC20190101,RUG,TC,13.45
T1900045108_TC20190102,RUG,TC,13.99
T1900045109_TC20190103,RUG,TC,14.23
T1900045110_TC20190104,RUG,TC,15.72
T1900045111_TC20190105,RUG,TC,14.97
T1900045112_TC20190106,RUG,TC,14.9
T1900045113_TC20190107,RUG,TC,15.85
T1900045114_TC20190108,RUG,TC,14.26
T1900045115_TC20190109,RUG,TC,13.92
T1900045116_TC20190110,RUG,TC,14.26
T1900045117_TC20190111,RUG,TC,14.66
T1900045118_TC20190112,RUG,TC,15.7
T1900045119_TC20190113,RUG,TC,14.59
T1900045120_TC20190114,RUG,TC,14.14
T1900045121_TC20190115,RUG,TC,14.35
T1900045122_TC20190116,RUG,TC,14.25
T1900045123_TC20190117,RUG,TC,14.43
T1900045124_TC20190118,RUG,TC,14.09
T1900045125_TC20190119,RUG,TC,14.94
T1900045126_TC20190120,RUG,TC,14.42
T1900045127_TC20190121,RUG,TC,14.47
T1900045128_TC20190122,RUG,TC,13.88
T1900045129_TC20190123,RUG,TC,13.14
T1900045130_TC20190124,RUG,TC,14.4
T1900045131_TC20190125,RUG,TC,13.62
T1900045132_TC20190126,RUG,TC,14.32
T1900045133_TC20190127,RUG,TC,19.75
T1900045135_TC20190129,RUG,TC,15.13
T1900045136_TC20190130,RUG,TC,15.05
T1900045137_TC20190131,RUG,TC,14.36
T1900045138_TC20190132,RUG,TC,14.85
T1900045139_TC20190133,RUG,TC,14.61
T1900045140_TC20190134,RUG,TC,14.22
T1900045141_TC20190135,RUG,TC,14.46
T1900045142_TC20190136,RUG,TC,14.56
T1900045143_TC20190137,RUG,TC,16.31
T1900045144_TC20190138,RUG,TC,14.47
T1900045145_TC20190139,RUG,TC,14.27
T1900045146_TC20190140,RUG,TC,14.48
T1900045147_TC20190141,RUG,TC,13.86
T1900045148_TC20190142,RUG,TC,14.85
T1900045149_TC20190143,RUG,TC,14.31
T1900045150_TC20190144,RUG,TC,15.34
T1900045151_TC20190145,RUG,TC,15.12
T1900045153_TC20190147,RUG,TC,13.82
T1900045154_TC20190148,RUG,TC,15.13
T1900045155_TC20190149,RUG,TC,13.94
T1900045156_TC20190150,RUG,TC,13.83
T1900045157_TC20190151,RUG,TC,17.52
T1900045158_TC20190152,RUG,TC,13.54
T1900045159_TC20190153,RUG,TC,13.96
T1900045160_TC20190154,RUG,TC,15.26
T1900045161_TC20190155,RUG,TC,14.4
T1900045162_TC20190156,RUG,TC,14.21
T1900045163_TC20190157,RUG,TC,15
T1900045164_TC20190158,RUG,TC,16.16
T1900045165_TC20190159,RUG,TC,14.23
T1900045166_TC20190160,RUG,TC,16.67
T1900045167_TC20190161,RUG,TC,13.84
T1900045168_TC20190162,RUG,TC,19.49
T1900045170_TC20190164,RUG,TC,20.99
T1900045171_TC20190165,RUG,TC,15.33
T1900045172_TC20190168,RUG,TC,13.9
T1900045173_TC20190169,RUG,TC,13.87
T1900045174_TC20190170,RUG,TC,14.88
T1900045175_TC20190171,RUG,TC,14.98
T1900045176_TC20190172,RUG,TC,14.1
T1900045178_TC20190174,RUG,TC,13.72
T1900045179_TC20190175,RUG,TC,15.1
T1900045180_TC20190176,RUG,TC,14.62
T1900045181_TC20190177,RUG,TC,14.1
T1900045182_TC20190178,RUG,TC,14.41
T1900045183_TC20190179,RUG,TC,13.6
T1900045184_TC20190180,RUG,TC,14.52
T1900045185_TC20190181,RUG,TC,14.27
T1900045186_TC20190182,RUG,TC,12.82
T1900045187_TC20190183,RUG,TC,14.57
T1900045188_TC20190184,RUG,TC,16.99
T1900045189_TC20190185,RUG,TC,17.04
T1900045190_TC20190186,RUG,TC,15.95
T1900045192_TC20190188,RUG,TC,13.24
T1900045193_TC20190189,RUG,TC,15.77
T1900045194_TC20190190,RUG,TC,14.38
T1900045195_TC20190191,RUG,TC,18.14
T1900045198_TC20190194,RUG,TC,20.96
T1900045199_TC20190195,RUG,TC,17.44
T1900045200_TC20190196,RUG,TC,15.23
T1900045201_TC20190197,RUG,TC,15.3
T1900045202_TC20190198,RUG,TC,15.25
T1900045203_TC20190199,RUG,TC,16.51
T1900045204_TC20190200,RUG,TC,14.31
T1900045206_TC20190202,RUG,TC,15.92
T1900045208_TC20190204,RUG,TC,17.46
T1900045209_TC20190205,RUG,TC,17.26
T1900045211_TC20190207,RUG,TC,15.57
T1900045213_TC20190209,RUG,TC,14.59
T1900045214_TC20190210,RUG,TC,14.25
T1900045215_TC20190211,RUG,TC,16.13
T1900045216_TC20190212,RUG,TC,15.37
T1900045217_TC20190213,RUG,TC,17.13
T1900045218_TC20190214,RUG,TC,18.93
T1900045219_TC20190215,RUG,TC,14.5
T1900045220_TC20190216,RUG,TC,14.15
T1900045223_TC20190219,RUG,TC,14.92
T1900045224_TC20190220,RUG,TC,14.28
T1900045225_TC20190221,RUG,TC,17.11
T1900045226_TC20190222,RUG,TC,15.43
T1900045227_TC20190223,RUG,TC,15.46
T1900045229_TC20190225,RUG,TC,16.21
T1900045773_TC20190227,RUG,TC,16.06
T1900045774_TC20190228,RUG,TC,16.32
T1900045775_TC20190229,RUG,TC,15.7
T1900045776_TC20190230,RUG,TC,15.85
T1900045231_TH20190001,Earth,TH,54.11
T1900045232_TH20190002,Earth,TH,33.59
T1900045235_TH20190005,Earth,TH,31.97
T1900045236_TH20190006,Earth,TH,33.62
T1900045237_TH20190007,Earth,TH,31.31
T1900045238_TH20190008,Earth,TH,30.79
T1900045239_TH20190009,Earth,TH,33.11
T1900045240_TH20190010,Earth,TH,30.3
T1900045241_TH20190011,Earth,TH,31.41
T1900045242_TH20190012,Earth,TH,28.56
T1900045243_TH20190013,Earth,TH,33.72
T1900045244_TH20190014,Earth,TH,33.54
T1900045245_TH20190015,Earth,TH,35.16
T1900045246_TH20190016,Earth,TH,30.6
T1900045247_TH20190017,Earth,TH,30.15
T1900045248_TH20190018,Earth,TH,30.53
T1900045249_TH20190019,Earth,TH,31.72
T1900045250_TH20190020,Earth,TH,31.57
