SGB_ID	SGB
SGB_13277	T1900045675_YK20190369_bin.172
SGB_13278	T1900045675_YK20190369_bin.214
SGB_13279	T1900045676_YK20190370_bin.101
SGB_13280	T1900045678_YK20190372_bin.181
SGB_13281	T1900045697_YK20190391_bin.64
SGB_13282	T1900045704_YK20190398_bin.130
SGB_13283	T1900045704_YK20190398_bin.28
SGB_13284	T1900045705_YK20190399_bin.79
SGB_13285	T1900045706_YK20190400_bin.119
SGB_13286	T1900045711_YK20190405_bin.181
SGB_13287	T1900045758_YK20190452_bin.254
SGB_13288	T1900045764_YK20190458_bin.173
SGB_13289	T1900045776_TC20190230_bin.161
SGB_13290	T1900045776_TC20190230_bin.76
SGB_13291	T2001009361_TS20190215_bin.160
SGB_13292	T2001009362_TS20190216_bin.100
SGB_13293	T2001009364_TS20190218_bin.147
SGB_13294	T2001009364_TS20190218_bin.50
SGB_13295	T2001009365_TS20190219_bin.422
SGB_13296	T2001009367_TS20190221_bin.344
SGB_13297	T2001009367_TS20190221_bin.352
SGB_13298	T2001009368_TS-100_bin.168
SGB_13299	TP20200812-DBC100_DT2009055323-1_bin.45
SGB_13300	TP20200812-DBC18_DT2009055241-1_bin.133
SGB_13301	TP20200812-DBC18_DT2009055241-1_bin.275
SGB_13302	TP20200812-DBC18_DT2009055241-1_bin.379
SGB_13303	TP20200812-DBC19_DT2009055242-1_bin.138
SGB_13304	TP20200812-DBC25_DT2009055248-1_bin.145
SGB_13305	TP20200812-DBC33_DT2009055256-1_bin.184
SGB_13306	TP20200812-DBC37_DT2009055260-1_bin.18
SGB_13307	TP20200812-DBC40_DT2009055263-1_bin.268
SGB_13308	TP20200812-DBC43_DT2009055266-1_bin.386
SGB_13309	TP20200812-DBC48_DT2009055271-1_bin.206
SGB_13310	TP20200812-DBC48_DT2009055271-1_bin.237
SGB_13311	TP20200812-DBC48_DT2009055271-1_bin.380
SGB_13312	TP20200812-DBC5_DT2009055228-1_bin.152
SGB_13313	TP20200812-DBC55_DT2009055278-1_bin.162
SGB_13314	TP20200812-DBC65_DT2009055288-1_bin.6
SGB_13315	TP20200812-DBC74_DT2009055297-1_bin.245
SGB_13316	TP20200812-DBC75_DT2009055298-1_bin.321
SGB_13317	TP20200812-DBC75_DT2009055298-1_bin.342
SGB_13318	TP20200812-DBC75_DT2009055298-1_bin.5
SGB_13319	TP20200812-DBC85_DT2009055308-1_bin.195
SGB_13320	TP20200812-DBC85_DT2009055308-1_bin.273
SGB_13321	TP20200814-DZC100_DT2009055428-1_bin.105
SGB_13322	TP20200814-DZC103_DT2009055431-1_bin.232
SGB_13323	TP20200814-DZC108_DT2009055436-1_bin.112
SGB_13324	TP20200814-DZC109_DT2009055437-1_bin.183
SGB_13325	TP20200814-DZC111_DT2009055439-1_bin.272
SGB_13326	TP20200814-DZC111_DT2009055439-1_bin.299
SGB_13327	TP20200814-DZC113_DT2009055441-1_bin.223
SGB_13328	TP20200814-DZC117_DT2009055445-1_bin.128
SGB_13329	TP20200814-DZC13_DT2009055341-1_bin.157
SGB_13330	TP20200814-DZC141_DT2009055469-1_bin.155
SGB_13331	TP20200814-DZC141_DT2009055469-1_bin.245
SGB_13332	TP20200814-DZC16_DT2009055344-1_bin.70
SGB_13333	TP20200814-DZC17_DT2009055345-1_bin.124
SGB_13334	TP20200814-DZC17_DT2009055345-1_bin.257
SGB_13335	TP20200814-DZC19_DT2009055347-1_bin.181
SGB_13336	TP20200814-DZC20_DT2009055348-1_bin.52
SGB_13337	TP20200814-DZC28_DT2009055356-1_bin.287
SGB_13338	TP20200814-DZC3_DT2009055331-1_bin.186
SGB_13339	TP20200814-DZC31_DT2009055359-1_bin.242
SGB_13340	TP20200814-DZC34_DT2009055362-1_bin.225
SGB_13341	TP20200814-DZC36_DT2009055364-1_bin.64
SGB_13342	TP20200814-DZC37_DT2009055365-1_bin.87
SGB_13343	TP20200814-DZC41_DT2009055369-1_bin.320
SGB_13344	TP20200814-DZC44_DT2009055372-1_bin.180
SGB_13345	TP20200814-DZC5_DT2009055333-1_bin.65
SGB_13346	TP20200814-DZC50_DT2009055378-1_bin.91
SGB_13347	TP20200814-DZC54_DT2009055382-1_bin.74
SGB_13348	TP20200814-DZC54_DT2009055382-1_bin.86
SGB_13349	TP20200814-DZC55_DT2009055383-1_bin.89
SGB_13350	TP20200814-DZC63_DT2009055391-1_bin.289
SGB_13351	TP20200814-DZC65_DT2009055393-1_bin.111
SGB_13352	TP20200814-DZC65_DT2009055393-1_bin.180
SGB_13353	TP20200814-DZC65_DT2009055393-1_bin.23
SGB_13354	TP20200814-DZC66_DT2009055394-1_bin.162
SGB_13355	TP20200814-DZC66_DT2009055394-1_bin.199
SGB_13356	TP20200814-DZC67_DT2009055395-1_bin.82
SGB_13357	TP20200814-DZC68_DT2009055396-1_bin.177
SGB_13358	TP20200814-DZC68_DT2009055396-1_bin.181
SGB_13359	TP20200814-DZC73_DT2009055401-1_bin.138
SGB_13360	TP20200814-DZC74_DT2009055402-1_bin.222
SGB_13361	TP20200814-DZC74_DT2009055402-1_bin.270
SGB_13362	TP20200814-DZC76_DT2009055404-1_bin.145
SGB_13363	TP20200814-DZC79_DT2009055407-1_bin.35
SGB_13364	TP20200814-DZC8_DT2009055336-1_bin.212
SGB_13365	TP20200814-DZC80_DT2009055408-1_bin.161
SGB_13366	TP20200814-DZC86_DT2009055414-1_bin.229
SGB_13367	TP20200814-DZC86_DT2009055414-1_bin.47
SGB_13368	TP20200814-DZC88_DT2009055416-1_bin.166
SGB_13369	TP20200814-DZC89_DT2009055417-1_bin.200
SGB_13370	TP20200814-DZC93_DT2009055421-1_bin.368
SGB_13371	TP20200814-DZC95_DT2009055423-1_bin.160
SGB_13372	TP20200814-DZC97_DT2009055425-1_bin.43
SGB_13373	TP20200815-DZC15_DT2009055485-1_bin.156
SGB_13374	TP20200815-DZC17_DT2009055487-1_bin.14
SGB_13375	TP20200815-DZC22_DT2009055492-1_bin.180
SGB_13376	TP20200815-DZC3_DT2009055473-1_bin.118
SGB_13377	TP20200815-DZC3_DT2009055473-1_bin.145
SGB_13378	TP20200815-DZC3_DT2009055473-1_bin.203
SGB_13379	TP20200815-DZC38_DT2009055508-1_bin.251
SGB_13380	TP20200815-DZC38_DT2009055508-1_bin.274
SGB_13381	TP20200815-DZC38_DT2009055508-1_bin.40
SGB_13382	TP20200815-DZC41_DT2009055511-1_bin.157
SGB_13383	TP20200815-DZC43_DT2009055513-1_bin.206
SGB_13384	TP20200815-DZC43_DT2009055513-1_bin.236
SGB_13385	TP20200815-DZC46_DT2009055516-1_bin.28
SGB_13386	TP20200815-DZC47_DT2009055517-1_bin.23
SGB_13387	TP20200815-DZC47_DT2009055517-1_bin.256
SGB_13388	TP20200815-DZC47_DT2009055517-1_bin.344
SGB_13389	TP20200815-DZC48_DT2009055518-1_bin.136
SGB_13390	TP20200815-DZC48_DT2009055518-1_bin.149
SGB_13391	TP20200815-DZC49_DT2009055519-1_bin.129
SGB_13392	TP20200815-DZC58_DT2009055528-1_bin.169
SGB_13393	TP20200815-DZC58_DT2009055528-1_bin.183
SGB_13394	TP20200815-DZC58_DT2009055528-1_bin.237
SGB_13395	TP20200815-DZC58_DT2009055528-1_bin.87
SGB_13396	TP20200815-DZC60_DT2009055530-1_bin.11
SGB_13397	TP20200815-DZC60_DT2009055530-1_bin.331
SGB_13398	TP20200815-DZC62_DT2009055532-1_bin.167
SGB_13399	TP20200815-DZC77_DT2009055547-1_bin.65
SGB_13400	TP20200815-DZC78_DT2009055548-1_bin.157
SGB_13401	TP20200815-DZC8_DT2009055478-1_bin.349
SGB_13402	TP20200815-DZC8_DT2009055478-1_bin.383
SGB_13403	TP20200815-DZC9_DT2009055479-1_bin.160
SGB_13404	TP20200823-QMN43_DT2009055556-1_bin.57
SGB_13405	TP20200823-QMN50_DT2009055557-1_bin.180
SGB_13406	TP20200824-WDL18_DT2009055565-1_bin.386
SGB_13407	TP20200824-WDL28_DT2009055566-1_bin.181
SGB_13408	TP20200824-WDL65_DT2009055576-1_bin.74
SGB_13409	TP20200824-WDL67_DT2009055577-1_bin.96
SGB_13410	TP20200824-WDL72_DT2009055581-1_bin.45
SGB_13411	TP20200824-WDL76_DT2009055585-1_bin.130
SGB_13412	TP20200824-WDL9_DT2009055563-1_bin.78
SGB_13413	TP20200825-WDL19_DT2009055595-1_bin.226
SGB_13414	TP20200825-WDL48_DT2009055601-1_bin.227
SGB_13415	TP20200825-WDL57_DT2009055605-1_bin.43
SGB_13416	T1900044630_TS20190096_bin.36
SGB_13417	T1900044636_TS20190102_bin.114
SGB_13418	T1900044643_TS20190109_bin.183
SGB_13419	TP20200815-DZC3_DT2009055473-1_bin.14
SGB_13420	T1900044535_TS20190001_bin.306
SGB_13421	T1900044535_TS20190001_bin.68
SGB_13422	T1900044536_TS20190002_bin.159
SGB_13423	T1900044536_TS20190002_bin.66
SGB_13424	T1900044537_TS20190003_bin.292
SGB_13425	T1900044537_TS20190003_bin.385
SGB_13426	T1900044538_TS20190004_bin.43
SGB_13427	T1900044540_TS20190006_bin.12
SGB_13428	T1900044540_TS20190006_bin.191
SGB_13429	T1900044542_TS20190008_bin.263
SGB_13430	T1900044542_TS20190008_bin.280
SGB_13431	T1900044543_TS20190009_bin.353
SGB_13432	T1900044544_TS20190010_bin.177
SGB_13433	T1900044544_TS20190010_bin.67
SGB_13434	T1900044545_TS20190011_bin.118
SGB_13435	T1900044545_TS20190011_bin.178
SGB_13436	T1900044545_TS20190011_bin.3
SGB_13437	T1900044545_TS20190011_bin.396
SGB_13438	T1900044545_TS20190011_bin.459
SGB_13439	T1900044545_TS20190011_bin.467
SGB_13440	T1900044546_TS20190012_bin.103
SGB_13441	T1900044546_TS20190012_bin.25
SGB_13442	T1900044546_TS20190012_bin.284
SGB_13443	T1900044546_TS20190012_bin.48
SGB_13444	T1900044547_TS20190013_bin.357
SGB_13445	T1900044548_TS20190014_bin.198
SGB_13446	T1900044548_TS20190014_bin.358
SGB_13447	T1900044548_TS20190014_bin.73
SGB_13448	T1900044549_TS20190015_bin.304
SGB_13449	T1900044549_TS20190015_bin.88
SGB_13450	T1900044551_TS20190017_bin.106
SGB_13451	T1900044551_TS20190017_bin.267
SGB_13452	T1900044552_TS20190018_bin.351
SGB_13453	T1900044555_TS20190021_bin.297
SGB_13454	T1900044555_TS20190021_bin.469
SGB_13455	T1900044556_TS20190022_bin.241
SGB_13456	T1900044557_TS20190023_bin.422
SGB_13457	T1900044558_TS20190024_bin.162
SGB_13458	T1900044558_TS20190024_bin.229
SGB_13459	T1900044558_TS20190024_bin.230
SGB_13460	T1900044559_TS20190025_bin.336
SGB_13461	T1900044563_TS20190029_bin.9
SGB_13462	T1900044568_TS20190034_bin.76
SGB_13463	T1900044569_TS20190035_bin.182
SGB_13464	T1900044570_TS20190036_bin.208
SGB_13465	T1900044574_TS20190040_bin.78
SGB_13466	T1900044576_TS20190042_bin.135
SGB_13467	T1900044577_TS20190043_bin.19
SGB_13468	T1900044577_TS20190043_bin.354
SGB_13469	T1900044577_TS20190043_bin.59
SGB_13470	T1900044578_TS20190044_bin.149
SGB_13471	T1900044578_TS20190044_bin.37
SGB_13472	T1900044584_TS20190050_bin.164
SGB_13473	T1900044584_TS20190050_bin.262
SGB_13474	T1900044587_TS20190053_bin.258
SGB_13475	T1900044588_TS20190054_bin.32
SGB_13476	T1900044593_TS20190059_bin.140
SGB_13477	T1900044595_TS20190061_bin.10
SGB_13478	T1900044597_TS20190063_bin.138
SGB_13479	T1900044598_TS20190064_bin.234
SGB_13480	T1900044600_TS20190066_bin.126
SGB_13481	T1900044600_TS20190066_bin.145
SGB_13482	T1900044600_TS20190066_bin.162
SGB_13483	T1900044602_TS20190068_bin.125
SGB_13484	T1900044602_TS20190068_bin.17
SGB_13485	T1900044604_TS20190070_bin.295
SGB_13486	T1900044604_TS20190070_bin.4
SGB_13487	T1900044605_TS20190071_bin.181
SGB_13488	T1900044605_TS20190071_bin.229
SGB_13489	T1900044607_TS20190073_bin.151
SGB_13490	T1900044610_TS20190076_bin.183
SGB_13491	T1900044610_TS20190076_bin.93
SGB_13492	T1900044612_TS20190078_bin.145
SGB_13493	T1900044612_TS20190078_bin.153
SGB_13494	T1900044612_TS20190078_bin.20
SGB_13495	T1900044612_TS20190078_bin.42
SGB_13496	T1900044612_TS20190078_bin.63
SGB_13497	T1900044614_TS20190080_bin.340
SGB_13498	T1900044614_TS20190080_bin.349
SGB_13499	T1900044614_TS20190080_bin.4
SGB_13500	T1900044620_TS20190086_bin.58
SGB_13501	T1900044620_TS20190086_bin.92
SGB_13502	T1900044622_TS20190088_bin.315
SGB_13503	T1900044622_TS20190088_bin.44
SGB_13504	T1900044622_TS20190088_bin.77
SGB_13505	T1900044623_TS20190089_bin.157
SGB_13506	T1900044623_TS20190089_bin.278
SGB_13507	T1900044623_TS20190089_bin.69
SGB_13508	T1900044623_TS20190089_bin.78
SGB_13509	T1900044625_TS20190091_bin.214
SGB_13510	T1900044625_TS20190091_bin.229
SGB_13511	T1900044625_TS20190091_bin.267
SGB_13512	T1900044625_TS20190091_bin.335
SGB_13513	T1900044627_TS20190093_bin.119
SGB_13514	T1900044627_TS20190093_bin.134
SGB_13515	T1900044627_TS20190093_bin.244
SGB_13516	T1900044627_TS20190093_bin.293
SGB_13517	T1900044627_TS20190093_bin.32
SGB_13518	T1900044627_TS20190093_bin.86
SGB_13519	T1900044629_TS20190095_bin.151
SGB_13520	T1900044629_TS20190095_bin.154
SGB_13521	T1900044629_TS20190095_bin.353
SGB_13522	T1900044629_TS20190095_bin.390
SGB_13523	T1900044629_TS20190095_bin.405
SGB_13524	T1900044629_TS20190095_bin.535
SGB_13525	T1900044629_TS20190095_bin.543
SGB_13526	T1900044629_TS20190095_bin.571
SGB_13527	T1900044630_TS20190096_bin.122
SGB_13528	T1900044630_TS20190096_bin.291
SGB_13529	T1900044632_TS20190098_bin.197
SGB_13530	T1900044632_TS20190098_bin.263
SGB_13531	T1900044633_TS20190099_bin.121
SGB_13532	T1900044633_TS20190099_bin.182
SGB_13533	T1900044633_TS20190099_bin.322
SGB_13534	T1900044634_TS20190100_bin.146
SGB_13535	T1900044635_TS20190101_bin.140
SGB_13536	T1900044635_TS20190101_bin.148
SGB_13537	T1900044635_TS20190101_bin.150
SGB_13538	T1900044635_TS20190101_bin.255
SGB_13539	T1900044636_TS20190102_bin.219
SGB_13540	T1900044636_TS20190102_bin.246
SGB_13541	T1900044636_TS20190102_bin.73
SGB_13542	T1900044637_TS20190103_bin.215
SGB_13543	T1900044638_TS20190104_bin.124
SGB_13544	T1900044638_TS20190104_bin.164
SGB_13545	T1900044638_TS20190104_bin.337
SGB_13546	T1900044639_TS20190105_bin.23
SGB_13547	T1900044639_TS20190105_bin.254
SGB_13548	T1900044639_TS20190105_bin.59
SGB_13549	T1900044641_TS20190107_bin.110
SGB_13550	T1900044641_TS20190107_bin.116
SGB_13551	T1900044641_TS20190107_bin.145
SGB_13552	T1900044641_TS20190107_bin.202
SGB_13553	T1900044642_TS20190108_bin.21
SGB_13554	T1900044643_TS20190109_bin.111
SGB_13555	T1900044644_TS20190110_bin.257
SGB_13556	T1900044644_TS20190110_bin.305
SGB_13557	T1900044644_TS20190110_bin.315
SGB_13558	T1900044645_TS20190111_bin.286
SGB_13559	T1900044645_TS20190111_bin.33
SGB_13560	T1900044646_TS20190112_bin.103
SGB_13561	T1900044646_TS20190112_bin.149
SGB_13562	T1900044646_TS20190112_bin.225
SGB_13563	T1900044647_TS20190113_bin.289
SGB_13564	T1900044647_TS20190113_bin.74
SGB_13565	T1900044647_TS20190113_bin.76
SGB_13566	T1900044648_TS20190114_bin.179
SGB_13567	T1900044648_TS20190114_bin.61
SGB_13568	T1900044649_TS20190115_bin.128
SGB_13569	T1900044649_TS20190115_bin.189
SGB_13570	T1900044650_TS20190116_bin.12
SGB_13571	T1900044650_TS20190116_bin.66
SGB_13572	T1900044652_TS20190118_bin.11
SGB_13573	T1900044652_TS20190118_bin.294
SGB_13574	T1900044652_TS20190118_bin.437
SGB_13575	T1900044654_TS20190120_bin.21
SGB_13576	T1900044654_TS20190120_bin.67
SGB_13577	T1900044655_TS20190121_bin.23
SGB_13578	T1900044657_TS20190123_bin.278
SGB_13579	T1900044657_TS20190123_bin.311
SGB_13580	T1900044657_TS20190123_bin.484
SGB_13581	T1900044659_TS20190125_bin.356
SGB_13582	T1900044660_TS20190126_bin.175
SGB_13583	T1900044663_TS20190129_bin.136
SGB_13584	T1900044665_TS20190131_bin.212
SGB_13585	T1900044666_TS20190132_bin.101
SGB_13586	T1900044669_TS20190135_bin.70
SGB_13587	T1900044670_TS20190136_bin.132
SGB_13588	T1900044670_TS20190136_bin.181
SGB_13589	T1900044670_TS20190136_bin.65
SGB_13590	T1900044671_TS20190137_bin.104
SGB_13591	T1900044671_TS20190137_bin.108
SGB_13592	T1900044672_TS20190138_bin.189
SGB_13593	T1900044672_TS20190138_bin.24
SGB_13594	T1900044672_TS20190138_bin.50
SGB_13595	T1900044673_TS20190139_bin.169
SGB_13596	T1900044673_TS20190139_bin.366
SGB_13597	T1900044674_TS20190140_bin.195
SGB_13598	T1900044674_TS20190140_bin.266
SGB_13599	T1900044674_TS20190140_bin.279
SGB_13600	T1900044677_TS20190143_bin.229
SGB_13601	T1900044677_TS20190143_bin.374
SGB_13602	T1900044679_TS20190145_bin.212
SGB_13603	T1900044679_TS20190145_bin.91
SGB_13604	T1900044680_TS20190146_bin.311
SGB_13605	T1900044682_TS20190148_bin.122
SGB_13606	T1900044682_TS20190148_bin.148
SGB_13607	T1900044683_TS20190149_bin.117
SGB_13608	T1900044685_TS20190151_bin.186
SGB_13609	T1900044687_TS20190153_bin.308
SGB_13610	T1900044689_TS20190155_bin.134
SGB_13611	T1900044690_TS20190156_bin.4
SGB_13612	T1900044691_TS20190157_bin.69
SGB_13613	T1900044696_TS20190162_bin.39
SGB_13614	T1900044697_TS20190163_bin.19
SGB_13615	T1900044700_TS20190166_bin.54
SGB_13616	T1900044705_TS20190171_bin.14
SGB_13617	T1900044705_TS20190171_bin.205
SGB_13618	T1900044705_TS20190171_bin.7
SGB_13619	T1900044706_TS20190172_bin.201
SGB_13620	T1900044708_TS20190174_bin.6
SGB_13621	T1900044709_TS20190175_bin.170
SGB_13622	T1900044709_TS20190175_bin.37
SGB_13623	T1900044713_TS20190179_bin.342
SGB_13624	T1900044713_TS20190179_bin.36
SGB_13625	T1900044714_TS20190180_bin.264
SGB_13626	T1900044714_TS20190180_bin.314
SGB_13627	T1900044714_TS20190180_bin.86
SGB_13628	T1900044717_TS20190183_bin.293
SGB_13629	T1900044718_TS20190184_bin.160
SGB_13630	T1900044722_TS20190188_bin.144
SGB_13631	T1900044722_TS20190188_bin.369
SGB_13632	T1900044725_TS20190191_bin.125
SGB_13633	T1900044728_TS20190194_bin.268
SGB_13634	T1900044728_TS20190194_bin.3
SGB_13635	T1900044728_TS20190194_bin.332
SGB_13636	T1900044728_TS20190194_bin.85
SGB_13637	T1900044729_TS20190195_bin.204
SGB_13638	T1900044732_TS20190198_bin.121
SGB_13639	T1900044736_TS20190202_bin.41
SGB_13640	T1900044740_TS20190206_bin.125
SGB_13641	T1900044743_TS20190209_bin.462
SGB_13642	T1900044744_TS20190210_bin.294
SGB_13643	T1900044745_TS20190211_bin.100
SGB_13644	T1900044749_TS20190415_bin.225
SGB_13645	T1900044749_TS20190415_bin.235
SGB_13646	T1900044749_TS20190415_bin.531
SGB_13647	T1900044750_TS20190416_bin.380
SGB_13648	T1900044750_TS20190416_bin.547
SGB_13649	T1900044750_TS20190416_bin.7
SGB_13650	T1900044751_TS20190417_bin.143
SGB_13651	T1900044751_TS20190417_bin.218
SGB_13652	T1900044751_TS20190417_bin.573
SGB_13653	T1900044751_TS20190417_bin.577
SGB_13654	T1900044752_TS20190418_bin.7
SGB_13655	T1900044754_TS20190420_bin.83
SGB_13656	T1900044755_TS20190421_bin.281
SGB_13657	T1900044756_TS20190222_bin.31
SGB_13658	T1900044757_TS20190223_bin.282
SGB_13659	T1900044757_TS20190223_bin.60
SGB_13660	T1900044758_TS20190224_bin.314
SGB_13661	T1900044758_TS20190224_bin.353
SGB_13662	T1900044758_TS20190224_bin.363
SGB_13663	T1900044759_TS20190225_bin.299
SGB_13664	T1900044761_TS20190227_bin.118
SGB_13665	T1900044761_TS20190227_bin.266
SGB_13666	T1900044761_TS20190227_bin.65
SGB_13667	T1900044762_TS20190228_bin.93
SGB_13668	T1900044763_TS20190229_bin.221
SGB_13669	T1900044764_TS20190230_bin.266
SGB_13670	T1900044766_TS20190232_bin.137
SGB_13671	T1900044767_TS20190233_bin.202
SGB_13672	T1900044767_TS20190233_bin.216
SGB_13673	T1900044769_TS20190235_bin.274
SGB_13674	T1900044770_TS20190236_bin.144
SGB_13675	T1900044770_TS20190236_bin.31
SGB_13676	T1900044773_TS20190239_bin.62
SGB_13677	T1900044774_TS20190240_bin.18
SGB_13678	T1900044774_TS20190240_bin.28
SGB_13679	T1900044775_TS20190241_bin.121
SGB_13680	T1900044777_TS20190243_bin.226
SGB_13681	T1900044777_TS20190243_bin.60
SGB_13682	T1900044778_TS20190244_bin.115
SGB_13683	T1900044778_TS20190244_bin.487
SGB_13684	T1900044780_TS20190246_bin.251
SGB_13685	T1900044780_TS20190246_bin.32
SGB_13686	T1900044780_TS20190246_bin.438
SGB_13687	T1900044782_TS20190248_bin.186
SGB_13688	T1900044782_TS20190248_bin.20
SGB_13689	T1900044782_TS20190248_bin.268
SGB_13690	T1900044783_TS20190249_bin.199
SGB_13691	T1900044789_TS20190255_bin.167
SGB_13692	T1900044790_TS20190256_bin.195
SGB_13693	T1900044793_TS20190259_bin.171
SGB_13694	T1900044794_TS20190260_bin.160
SGB_13695	T1900044795_TS20190261_bin.180
SGB_13696	T1900044795_TS20190261_bin.80
SGB_13697	T1900044797_TS20190263_bin.10
SGB_13698	T1900044802_TS20190268_bin.107
SGB_13699	T1900044805_TS20190271_bin.105
SGB_13700	T1900044805_TS20190271_bin.21
SGB_13701	T1900044805_TS20190271_bin.274
SGB_13702	T1900044812_TS20190278_bin.77
SGB_13703	T1900044813_TS20190279_bin.215
SGB_13704	T1900044814_TS20190280_bin.268
SGB_13705	T1900044815_TS20190281_bin.139
SGB_13706	T1900044819_TS20190285_bin.118
SGB_13707	T1900044819_TS20190285_bin.195
SGB_13708	T1900044819_TS20190285_bin.58
SGB_13709	T1900044821_TS20190287_bin.189
SGB_13710	T1900044823_TS20190289_bin.248
SGB_13711	T1900044825_TS20190291_bin.98
SGB_13712	T1900044826_TS20190292_bin.133
SGB_13713	T1900044826_TS20190292_bin.73
SGB_13714	T1900044827_TS20190293_bin.107
SGB_13715	T1900044827_TS20190293_bin.195
SGB_13716	T1900044827_TS20190293_bin.22
SGB_13717	T1900044833_TS20190299_bin.111
SGB_13718	T1900044834_TS20190300_bin.78
SGB_13719	T1900044839_TS20190305_bin.210
SGB_13720	T1900044840_TS20190306_bin.48
SGB_13721	T1900044845_TS20190311_bin.178
SGB_13722	T1900044846_TS20190312_bin.52
SGB_13723	T1900044846_TS20190312_bin.78
SGB_13724	T1900044850_TS20190316_bin.126
SGB_13725	T1900044851_TS20190317_bin.142
SGB_13726	T1900044851_TS20190317_bin.289
SGB_13727	T1900044851_TS20190317_bin.484
SGB_13728	T1900044852_TS20190318_bin.72
SGB_13729	T1900044853_TS20190319_bin.75
SGB_13730	T1900044854_TS20190320_bin.225
SGB_13731	T1900044856_TS20190322_bin.119
SGB_13732	T1900044856_TS20190322_bin.212
SGB_13733	T1900044859_TS20190325_bin.148
SGB_13734	T1900044859_TS20190325_bin.200
SGB_13735	T1900044860_TS20190326_bin.78
SGB_13736	T1900044861_TS20190327_bin.80
SGB_13737	T1900044862_TS20190328_bin.50
SGB_13738	T1900044866_TS20190332_bin.135
SGB_13739	T1900044868_TS20190334_bin.165
SGB_13740	T1900044869_TS20190335_bin.5
SGB_13741	T1900044873_TS20190339_bin.128
SGB_13742	T1900044876_TS20190342_bin.54
SGB_13743	T1900044879_TS20190345_bin.130
SGB_13744	T1900044879_TS20190345_bin.84
SGB_13745	T1900044883_TS20190349_bin.212
SGB_13746	T1900044889_TS20190355_bin.179
SGB_13747	T1900044890_TS20190356_bin.199
SGB_13748	T1900044890_TS20190356_bin.54
SGB_13749	T1900044897_TS20190363_bin.274
SGB_13750	T1900044913_TS20190379_bin.140
SGB_13751	T1900044916_TS20190382_bin.13
SGB_13752	T1900044916_TS20190382_bin.34
SGB_13753	T1900044919_TS20190385_bin.59
SGB_13754	T1900044923_TS20190389_bin.140
SGB_13755	T1900044925_TS20190391_bin.211
SGB_13756	T1900044926_TS20190392_bin.13
SGB_13757	T1900044926_TS20190392_bin.76
SGB_13758	T1900044929_TS20190395_bin.143
SGB_13759	T1900044929_TS20190395_bin.216
SGB_13760	T1900044929_TS20190395_bin.98
SGB_13761	T1900044930_TS20190396_bin.367
SGB_13762	T1900044934_TS20190400_bin.249
SGB_13763	T1900044934_TS20190400_bin.43
SGB_13764	T1900044935_TS20190401_bin.350
SGB_13765	T1900044937_TS20190403_bin.227
SGB_13766	T1900044940_TS20190406_bin.114
SGB_13767	T1900044941_TS20190407_bin.189
SGB_13768	T1900044943_TS20190409_bin.229
SGB_13769	T1900044943_TS20190409_bin.297
SGB_13770	T1900044946_TS20190412_bin.155
SGB_13771	T1900044950_TA20190003_bin.191
SGB_13772	T1900044952_TA20190005_bin.200
SGB_13773	T1900044952_TA20190005_bin.57
SGB_13774	T1900044954_TA20190008_bin.260
SGB_13775	T1900044954_TA20190008_bin.98
SGB_13776	T1900044956_TA20190011_bin.201
SGB_13777	T1900044961_TA20190021_bin.108
SGB_13778	T1900044980_TA20190042_bin.228
SGB_13779	T1900045005_TA20190067_bin.209
SGB_13780	T1900045019_TC20190012_bin.111
SGB_13781	T1900045020_TC20190013_bin.9
SGB_13782	T1900045021_TC20190014_bin.183
SGB_13783	T1900045021_TC20190014_bin.226
SGB_13784	T1900045021_TC20190014_bin.46
SGB_13785	T1900045024_TC20190017_bin.318
SGB_13786	T1900045027_TC20190020_bin.104
SGB_13787	T1900045038_TC20190031_bin.2
SGB_13788	T1900045045_TC20190038_bin.29
SGB_13789	T1900045046_TC20190039_bin.326
SGB_13790	T1900045048_TC20190041_bin.307
SGB_13791	T1900045054_TC20190047_bin.171
SGB_13792	T1900045058_TC20190051_bin.138
SGB_13793	T1900045067_TC20190061_bin.269
SGB_13794	T1900045067_TC20190061_bin.31
SGB_13795	T1900045073_TC20190067_bin.248
SGB_13796	T1900045076_TC20190070_bin.40
SGB_13797	T1900045077_TC20190071_bin.3
SGB_13798	T1900045079_TC20190073_bin.158
SGB_13799	T1900045081_TC20190075_bin.87
SGB_13800	T1900045085_TC20190079_bin.21
SGB_13801	T1900045086_TC20190080_bin.161
SGB_13802	T1900045090_TC20190084_bin.1
SGB_13803	T1900045092_TC20190086_bin.145
SGB_13804	T1900045092_TC20190086_bin.273
SGB_13805	T1900045096_TC20190090_bin.40
SGB_13806	T1900045099_TC20190093_bin.211
SGB_13807	T1900045099_TC20190093_bin.260
SGB_13808	T1900045101_TC20190095_bin.114
SGB_13809	T1900045103_TC20190097_bin.50
SGB_13810	T1900045105_TC20190099_bin.121
SGB_13811	T1900045105_TC20190099_bin.176
SGB_13812	T1900045106_TC20190100_bin.167
SGB_13813	T1900045108_TC20190102_bin.72
SGB_13814	T1900045109_TC20190103_bin.135
SGB_13815	T1900045111_TC20190105_bin.50
SGB_13816	T1900045112_TC20190106_bin.24
SGB_13817	T1900045115_TC20190109_bin.142
SGB_13818	T1900045116_TC20190110_bin.15
SGB_13819	T1900045118_TC20190112_bin.147
