SGB,Freq,Host,Type
T1900045164_TC20190158_bin.57,0.795918367,Tibetan cattle,Common
TP20200812-DBC72_DT2009055295-1_bin.203,0.765306122,Tibetan cattle,Common
T1900045118_TC20190112_bin.226,0.959183673,Tibetan cattle,Common
T1900045336_YK20190025_bin.22,0.867346939,Tibetan cattle,Common
T1900044811_TS20190277_bin.252,0.862244898,Tibetan cattle,Common
T1900045141_TC20190135_bin.218,0.760204082,Tibetan cattle,Common
TP20200815-DZC5_DT2009055475-1_bin.267,0.87755102,Tibetan cattle,Common
T1900045024_TC20190017_bin.250,0.954081633,Tibetan cattle,Common
T1900045166_TC20190160_bin.63,0.653061224,Tibetan cattle,Common
T1900045192_TC20190188_bin.117,0.739795918,Tibetan cattle,Common
T1900044758_TS20190224_bin.193,0.683673469,Tibetan cattle,Common
T1900045167_TC20190161_bin.152,0.693877551,Tibetan cattle,Common
T1900045712_YK20190406_bin.51,0.87244898,Tibetan cattle,Common
T1900045330_YK20190019_bin.231,0.959183673,Tibetan cattle,Common
T1900045166_TC20190160_bin.155,0.790816327,Tibetan cattle,Common
TP20200815-DZC66_DT2009055536-1_bin.173,0.87244898,Tibetan cattle,Common
T1900044569_TS20190035_bin.182,0.683673469,Tibetan cattle,Common
TP20200815-DZC26_DT2009055496-1_bin.136,0.846938776,Tibetan cattle,Common
T2001009362_TS20190216_bin.127,0.698979592,Tibetan cattle,Common
T1900045327_YK20190016_bin.142,0.56122449,Tibetan cattle,Common
TP20200814-DZC119_DT2009055447-1_bin.155,0.826530612,Tibetan cattle,Common
T1900045631_YK20190325_bin.12,0.87244898,Tibetan cattle,Common
TP20200824-WDL75_DT2009055584-1_bin.257,0.867346939,Tibetan cattle,Common
T1900045180_TC20190176_bin.244,0.801020408,Tibetan cattle,Common
T1900045223_TC20190219_bin.69,0.908163265,Tibetan cattle,Common
T1900045217_TC20190213_bin.69,0.729591837,Tibetan cattle,Common
T1900045120_TC20190114_bin.303,0.75,Tibetan cattle,Common
T1900045079_TC20190073_bin.158,0.989795918,Tibetan cattle,Common
T1900045182_TC20190178_bin.137,0.5,Tibetan cattle,Common
T1900045660_YK20190354_bin.277,0.663265306,Tibetan cattle,Common
T1900044885_TS20190351_bin.66,0.673469388,Tibetan cattle,Common
T1900045165_TC20190159_bin.188,0.576530612,Tibetan cattle,Common
T1900044718_TS20190184_bin.41,0.653061224,Tibetan cattle,Common
TP20200812-DBC25_DT2009055248-1_bin.153,0.755102041,Tibetan cattle,Common
T1900045053_TC20190046_bin.285,0.928571429,Tibetan cattle,Common
T1900045541_YK20190235_bin.242,0.566326531,Tibetan cattle,Common
T1900045051_TC20190044_bin.487,0.551020408,Tibetan cattle,Common
T1900045165_TC20190159_bin.381,0.816326531,Tibetan cattle,Common
T1900044606_TS20190072_bin.268,0.801020408,Tibetan cattle,Common
T1900045637_YK20190331_bin.97,0.683673469,Tibetan cattle,Common
TP20200815-DZC59_DT2009055529-1_bin.39,0.505102041,Tibetan cattle,Common
T1900044863_TS20190329_bin.255,0.591836735,Tibetan cattle,Common
TP20200814-DZC63_DT2009055391-1_bin.37,0.673469388,Tibetan cattle,Common
TP20200815-DZC17_DT2009055487-1_bin.36,0.693877551,Tibetan cattle,Common
TP20200815-DZC38_DT2009055508-1_bin.264,0.826530612,Tibetan cattle,Common
T1900044921_TS20190387_bin.175,0.821428571,Tibetan cattle,Common
T1900045345_YK20190035_bin.103,0.673469388,Tibetan cattle,Common
T1900045692_YK20190386_bin.48,0.882653061,Tibetan cattle,Common
T1900045668_YK20190362_bin.45,0.571428571,Tibetan cattle,Common
T1900045213_TC20190209_bin.211,0.928571429,Tibetan cattle,Common
T1900045675_YK20190369_bin.73,0.653061224,Tibetan cattle,Common
TP20200812-DBC42_DT2009055265-1_bin.171,0.795918367,Tibetan cattle,Common
T1900045704_YK20190398_bin.21,0.530612245,Tibetan cattle,Common
T1900045716_YK20190410_bin.376,0.545918367,Tibetan cattle,Common
T1900045166_TC20190160_bin.117,0.831632653,Tibetan cattle,Common
TP20200815-DZC49_DT2009055519-1_bin.26,0.954081633,Tibetan cattle,Common
T1900044600_TS20190066_bin.116,0.775510204,Tibetan cattle,Common
T1900045536_YK20190230_bin.216,0.755102041,Tibetan cattle,Common
TP20200825-WDL96_DT2009055614-1_bin.65,0.755102041,Tibetan cattle,Common
TP20200825-WDL68_DT2009055607-1_bin.170,0.739795918,Tibetan cattle,Common
T1900044604_TS20190070_bin.211,0.719387755,Tibetan cattle,Common
TP20200815-DZC46_DT2009055516-1_bin.55,0.765306122,Tibetan cattle,Common
T1900045525_YK20190219_bin.78,0.607142857,Tibetan cattle,Common
T1900045176_TC20190172_bin.149,0.739795918,Tibetan cattle,Common
T1900044870_TS20190336_bin.12,0.785714286,Tibetan cattle,Common
TP20200814-DZC37_DT2009055365-1_bin.69,0.87755102,Tibetan cattle,Common
T1900045180_TC20190176_bin.269,0.683673469,Tibetan cattle,Common
T1900044889_TS20190355_bin.171,0.632653061,Tibetan cattle,Common
T1900045104_TC20190098_bin.54,0.556122449,Tibetan cattle,Common
TP20200814-DZC9_DT2009055337-1_bin.301,0.760204082,Tibetan cattle,Common
T1900045157_TC20190151_bin.33,0.724489796,Tibetan cattle,Common
T1900045209_TC20190205_bin.1,0.969387755,Tibetan cattle,Common
T1900045543_YK20190237_bin.170,0.596938776,Tibetan cattle,Common
T1900045166_TC20190160_bin.209,0.658163265,Tibetan cattle,Common
T1900045552_YK20190246_bin.60,0.826530612,Tibetan cattle,Common
TP20200815-DZC51_DT2009055521-1_bin.153,0.831632653,Tibetan cattle,Common
TP20200815-DZC61_DT2009055531-1_bin.212,0.770408163,Tibetan cattle,Common
TP20200812-DBC18_DT2009055241-1_bin.273,0.510204082,Tibetan cattle,Common
T1900045159_TC20190153_bin.105,0.607142857,Tibetan cattle,Common
T1900045065_TC20190059_bin.175,0.663265306,Tibetan cattle,Common
T1900045161_TC20190155_bin.88,0.637755102,Tibetan cattle,Common
TP20200812-DBC3_DT2009055226-1_bin.264,0.632653061,Tibetan cattle,Common
T1900045442_YK20190133_bin.119,0.704081633,Tibetan cattle,Common
T1900044823_TS20190289_bin.133,0.994897959,Tibetan cattle,Common
T1900044614_TS20190080_bin.286,0.795918367,Tibetan cattle,Common
T1900045711_YK20190405_bin.69,0.806122449,Tibetan cattle,Common
T1900045465_YK20190156_bin.171,0.658163265,Tibetan cattle,Common
T1900045031_TC20190024_bin.46,0.760204082,Tibetan cattle,Common
T1900045099_TC20190093_bin.150,0.994897959,Tibetan cattle,Common
T1900044594_TS20190060_bin.22,0.530612245,Tibetan cattle,Common
T1900044779_TS20190245_bin.83,0.663265306,Tibetan cattle,Common
T1900045189_TC20190185_bin.96,0.780612245,Tibetan cattle,Common
TP20200814-DZC86_DT2009055414-1_bin.214,0.806122449,Tibetan cattle,Common
T1900045180_TC20190176_bin.36,0.969387755,Tibetan cattle,Common
T1900044749_TS20190415_bin.4,0.566326531,Tibetan cattle,Common
T1900045037_TC20190030_bin.85,0.709183673,Tibetan cattle,Common
T1900045190_TC20190186_bin.62,0.954081633,Tibetan cattle,Common
T1900045165_TC20190159_bin.181,0.923469388,Tibetan cattle,Common
T1900045090_TC20190084_bin.176,0.862244898,Tibetan cattle,Common
TP20200824-WDL77_DT2009055586-1_bin.62,0.923469388,Tibetan cattle,Common
T1900045166_TC20190160_bin.194,0.984693878,Tibetan cattle,Common
T1900044692_TS20190158_bin.55,0.974489796,Tibetan cattle,Common
T1900045773_TC20190227_bin.314,0.994897959,Tibetan cattle,Common
T1900045054_TC20190047_bin.375,0.994897959,Tibetan cattle,Common
T1900045470_YK20190161_bin.148,0.556122449,Tibetan cattle,Common
TP20200814-DZC117_DT2009055445-1_bin.89,0.954081633,Tibetan cattle,Common
TP20200812-DBC45_DT2009055268-1_bin.355,0.530612245,Tibetan cattle,Common
T1900044665_TS20190131_bin.195,0.857142857,Tibetan cattle,Common
T1900044803_TS20190269_bin.255,0.709183673,Tibetan cattle,Common
T1900044552_TS20190018_bin.183,0.591836735,Tibetan cattle,Common
T1900045112_TC20190106_bin.45,0.87244898,Tibetan cattle,Common
T1900045063_TC20190056_bin.197,0.62755102,Tibetan cattle,Common
T1900045208_TC20190204_bin.75,0.755102041,Tibetan cattle,Common
T1900044889_TS20190355_bin.96,0.887755102,Tibetan cattle,Common
T1900045166_TC20190160_bin.255,0.744897959,Tibetan cattle,Common
T1900045658_YK20190352_bin.96,0.729591837,Tibetan cattle,Common
T1900045706_YK20190400_bin.188,0.68877551,Tibetan cattle,Common
TP20200815-DZC62_DT2009055532-1_bin.100,0.974489796,Tibetan cattle,Common
T1900045693_YK20190387_bin.256,0.607142857,Tibetan cattle,Common
T1900045430_YK20190121_bin.196,0.785714286,Tibetan cattle,Common
T1900044581_TS20190047_bin.42,0.5,Tibetan cattle,Common
T1900044648_TS20190114_bin.12,0.836734694,Tibetan cattle,Common
T1900045324_YK20190013_bin.71,0.678571429,Tibetan cattle,Common
T1900045150_TC20190144_bin.54,0.882653061,Tibetan cattle,Common
T1900044680_TS20190146_bin.281,0.918367347,Tibetan cattle,Common
T1900045166_TC20190160_bin.167,0.923469388,Tibetan cattle,Common
TP20200815-DZC58_DT2009055528-1_bin.623,0.765306122,Tibetan cattle,Common
T1900045181_TC20190177_bin.46,0.841836735,Tibetan cattle,Common
TP20200815-DZC26_DT2009055496-1_bin.151,0.841836735,Tibetan cattle,Common
TP20200814-DZC3_DT2009055331-1_bin.198,0.744897959,Tibetan cattle,Common
T1900045680_YK20190374_bin.131,0.551020408,Tibetan cattle,Common
TP20200812-DBC41_DT2009055264-1_bin.3,0.795918367,Tibetan cattle,Common
T1900044751_TS20190417_bin.249,0.729591837,Tibetan cattle,Common
T1900044843_TS20190309_bin.22,0.903061224,Tibetan cattle,Common
T1900044728_TS20190194_bin.128,0.581632653,Tibetan cattle,Common
T1900045160_TC20190154_bin.59,0.591836735,Tibetan cattle,Common
T1900045417_YK20190107_bin.103,0.969387755,Tibetan cattle,Common
T1900045323_YK20190012_bin.99,0.668367347,Tibetan cattle,Common
T1900045218_TC20190214_bin.3,0.821428571,Tibetan cattle,Common
T1900045528_YK20190222_bin.82,0.663265306,Tibetan cattle,Common
T1900045180_TC20190176_bin.293,0.928571429,Tibetan cattle,Common
T1900044636_TS20190102_bin.11,0.943877551,Tibetan cattle,Common
T1900045757_YK20190451_bin.303,0.545918367,Tibetan cattle,Common
TP20200824-WDL71_DT2009055580-1_bin.57,0.62244898,Tibetan cattle,Common
T1900044578_TS20190044_bin.149,1,Tibetan cattle,Common
T1900045202_TC20190198_bin.43,0.862244898,Tibetan cattle,Common
TP20200812-DBC101_DT2009055324-1_bin.179,0.903061224,Tibetan cattle,Common
T1900045158_TC20190152_bin.54,0.693877551,Tibetan cattle,Common
T1900044574_TS20190040_bin.53,0.846938776,Tibetan cattle,Common
T1900044749_TS20190415_bin.225,0.545918367,Tibetan cattle,Common
TP20200812-DBC101_DT2009055324-1_bin.148,0.744897959,Tibetan cattle,Common
T1900045112_TC20190106_bin.2,0.545918367,Tibetan cattle,Common
T1900045480_YK20190174_bin.161,0.632653061,Tibetan cattle,Common
T1900045088_TC20190082_bin.204,0.87755102,Tibetan cattle,Common
T1900044609_TS20190075_bin.104,0.857142857,Tibetan cattle,Common
T1900044770_TS20190236_bin.144,0.989795918,Tibetan cattle,Common
TP20200815-DZC31_DT2009055501-1_bin.169,0.744897959,Tibetan cattle,Common
TP20200814-DZC54_DT2009055382-1_bin.294,0.724489796,Tibetan cattle,Common
TP20200815-DZC61_DT2009055531-1_bin.299,0.846938776,Tibetan cattle,Common
T1900045170_TC20190164_bin.146,0.602040816,Tibetan cattle,Common
TP20200814-DZC117_DT2009055445-1_bin.128,0.984693878,Tibetan cattle,Common
TP20200812-DBC64_DT2009055287-1_bin.58,0.744897959,Tibetan cattle,Common
T1900044736_TS20190202_bin.185,0.637755102,Tibetan cattle,Common
TP20200812-DBC63_DT2009055286-1_bin.174,0.520408163,Tibetan cattle,Common
T1900045186_TC20190182_bin.74,0.576530612,Tibetan cattle,Common
T1900044574_TS20190040_bin.78,0.994897959,Tibetan cattle,Common
T1900045218_TC20190214_bin.63,0.984693878,Tibetan cattle,Common
T1900045139_TC20190133_bin.71,0.984693878,Tibetan cattle,Common
T1900045687_YK20190381_bin.101,0.714285714,Tibetan cattle,Common
T1900045705_YK20190399_bin.101,0.744897959,Tibetan cattle,Common
T1900045051_TC20190044_bin.17,0.908163265,Tibetan cattle,Common
T1900044650_TS20190116_bin.66,0.698979592,Tibetan cattle,Common
T1900044788_TS20190254_bin.57,0.836734694,Tibetan cattle,Common
T1900045446_YK20190137_bin.186,0.673469388,Tibetan cattle,Common
TP20200815-DZC8_DT2009055478-1_bin.273,0.857142857,Tibetan cattle,Common
T1900045525_YK20190219_bin.201,0.515306122,Tibetan cattle,Common
T1900044574_TS20190040_bin.112,0.765306122,Tibetan cattle,Common
T1900044861_TS20190327_bin.80,0.81122449,Tibetan cattle,Common
T1900045166_TC20190160_bin.225,0.739795918,Tibetan cattle,Common
T1900045180_TC20190176_bin.76,0.846938776,Tibetan cattle,Common
T1900045342_YK20190032_bin.174,0.632653061,Tibetan cattle,Common
TP20200824-WDL77_DT2009055586-1_bin.108,0.668367347,Tibetan cattle,Common
T1900045317_YK20190006_bin.194,0.785714286,Tibetan cattle,Common
T1900045495_YK20190189_bin.99,0.535714286,Tibetan cattle,Common
T1900045170_TC20190164_bin.248,0.755102041,Tibetan cattle,Common
TP20200814-DZC78_DT2009055406-1_bin.10,0.520408163,Tibetan cattle,Common
TP20200824-WDL70_DT2009055579-1_bin.92,0.857142857,Tibetan cattle,Common
T1900044632_TS20190098_bin.192,0.867346939,Tibetan cattle,Common
T1900045122_TC20190116_bin.440,0.933673469,Tibetan cattle,Common
TP20200814-DZC4_DT2009055332-1_bin.98,0.821428571,Tibetan cattle,Common
TP20200815-DZC43_DT2009055513-1_bin.236,0.637755102,Tibetan cattle,Common
T1900044938_TS20190404_bin.147,0.816326531,Tibetan cattle,Common
TP20200825-WDL96_DT2009055614-1_bin.58,0.948979592,Tibetan cattle,Common
T1900045162_TC20190156_bin.66,0.62755102,Tibetan cattle,Common
TP20200814-DZC36_DT2009055364-1_bin.40,0.908163265,Tibetan cattle,Common
TP20200812-DBC68_DT2009055291-1_bin.290,0.87244898,Tibetan cattle,Common
TP20200814-DZC99_DT2009055427-1_bin.77,0.887755102,Tibetan cattle,Common
T1900044913_TS20190379_bin.204,0.770408163,Tibetan cattle,Common
TP20200823-QMN50_DT2009055557-1_bin.180,0.841836735,Tibetan cattle,Common
TP20200812-DBC33_DT2009055256-1_bin.40,0.535714286,Tibetan cattle,Common
T1900044615_TS20190081_bin.79,0.525510204,Tibetan cattle,Common
T1900045713_YK20190407_bin.166,0.770408163,Tibetan cattle,Common
T1900044844_TS20190310_bin.56,0.831632653,Tibetan cattle,Common
TP20200812-DBC30_DT2009055253-1_bin.251,0.632653061,Tibetan cattle,Common
T1900044942_TS20190408_bin.63,0.693877551,Tibetan cattle,Common
T1900044641_TS20190107_bin.110,1,Tibetan cattle,Common
TP20200814-DZC100_DT2009055428-1_bin.115,0.566326531,Tibetan cattle,Common
TP20200814-DZC48_DT2009055376-1_bin.114,0.678571429,Tibetan cattle,Common
T1900045160_TC20190154_bin.336,0.795918367,Tibetan cattle,Common
TP20200814-DZC104_DT2009055432-1_bin.174,0.739795918,Tibetan cattle,Common
T1900045161_TC20190155_bin.316,0.852040816,Tibetan cattle,Common
T1900045550_YK20190244_bin.259,0.744897959,Tibetan cattle,Common
T1900044633_TS20190099_bin.182,0.795918367,Tibetan cattle,Common
T1900045343_YK20190033_bin.265,0.62755102,Tibetan cattle,Common
T1900045480_YK20190174_bin.352,0.928571429,Tibetan cattle,Common
T1900045089_TC20190083_bin.19,0.642857143,Tibetan cattle,Common
T1900045180_TC20190176_bin.336,0.647959184,Tibetan cattle,Common
T1900045353_YK20190043_bin.24,0.5,Tibetan cattle,Common
T1900044555_TS20190021_bin.193,0.795918367,Tibetan cattle,Common
TP20200815-DZC77_DT2009055547-1_bin.297,0.642857143,Tibetan cattle,Common
T1900044802_TS20190268_bin.340,0.821428571,Tibetan cattle,Common
T1900044722_TS20190188_bin.121,0.826530612,Tibetan cattle,Common
TP20200814-DZC135_DT2009055463-1_bin.28,0.831632653,Tibetan cattle,Common
TP20200814-DZC42_DT2009055370-1_bin.233,0.658163265,Tibetan cattle,Common
TP20200814-DZC50_DT2009055378-1_bin.7,0.933673469,Tibetan cattle,Common
T1900045227_TC20190223_bin.40,0.81122449,Tibetan cattle,Common
TP20200815-DZC16_DT2009055486-1_bin.45,0.836734694,Tibetan cattle,Common
TP20200815-DZC62_DT2009055532-1_bin.176,0.576530612,Tibetan cattle,Common
TP20200815-DZC41_DT2009055511-1_bin.29,0.653061224,Tibetan cattle,Common
T1900045161_TC20190155_bin.268,0.836734694,Tibetan cattle,Common
T1900045117_TC20190111_bin.13,0.933673469,Tibetan cattle,Common
T1900045091_TC20190085_bin.42,0.56122449,Tibetan cattle,Common
T1900044916_TS20190382_bin.13,0.846938776,Tibetan cattle,Common
TP20200814-DZC35_DT2009055363-1_bin.200,0.709183673,Tibetan cattle,Common
TP20200815-DZC45_DT2009055515-1_bin.311,0.87755102,Tibetan cattle,Common
TP20200812-DBC40_DT2009055263-1_bin.268,0.607142857,Tibetan cattle,Common
T1900044642_TS20190108_bin.21,0.698979592,Tibetan cattle,Common
TP20200814-DZC95_DT2009055423-1_bin.160,0.693877551,Tibetan cattle,Common
TP20200825-WDL1_DT2009055592-1_bin.44,0.525510204,Tibetan cattle,Common
T1900044812_TS20190278_bin.59,0.607142857,Tibetan cattle,Common
T1900044773_TS20190239_bin.202,0.5,Tibetan cattle,Common
T1900044625_TS20190091_bin.267,0.714285714,Tibetan cattle,Common
T1900044859_TS20190325_bin.200,0.525510204,Tibetan cattle,Common
T1900045189_TC20190185_bin.89,0.693877551,Tibetan cattle,Common
TP20200815-DZC11_DT2009055481-1_bin.78,0.846938776,Tibetan cattle,Common
TP20200814-DZC41_DT2009055369-1_bin.320,0.505102041,Tibetan cattle,Common
TP20200812-DBC29_DT2009055252-1_bin.112,0.709183673,Tibetan cattle,Common
T1900044555_TS20190021_bin.468,0.62244898,Tibetan cattle,Common
T1900044846_TS20190312_bin.6,0.535714286,Tibetan cattle,Common
TP20200812-DBC85_DT2009055308-1_bin.271,0.596938776,Tibetan cattle,Common
T1900044633_TS20190099_bin.300,0.714285714,Tibetan cattle,Common
T1900044659_TS20190125_bin.328,0.586734694,Tibetan cattle,Common
T1900045543_YK20190237_bin.160,0.770408163,Tibetan cattle,Common
TP20200812-DBC50_DT2009055273-1_bin.23,0.571428571,Tibetan cattle,Common
T1900044935_TS20190401_bin.350,0.62244898,Tibetan cattle,Common
T1900045139_TC20190133_bin.177,0.948979592,Tibetan cattle,Common
T1900045518_YK20190212_bin.169,0.887755102,Tibetan cattle,Common
TP20200815-DZC8_DT2009055478-1_bin.290,0.540816327,Tibetan cattle,Common
T1900045118_TC20190112_bin.348,0.81122449,Tibetan cattle,Common
T1900044654_TS20190120_bin.98,0.663265306,Tibetan cattle,Common
TP20200815-DZC41_DT2009055511-1_bin.26,0.607142857,Tibetan cattle,Common
T1900045215_TC20190211_bin.17,0.5,Tibetan cattle,Common
TP20200815-DZC40_DT2009055510-1_bin.75,0.617346939,Tibetan cattle,Common
TP20200815-DZC78_DT2009055548-1_bin.191,0.724489796,Tibetan cattle,Common
TP20200815-DZC58_DT2009055528-1_bin.407,0.602040816,Tibetan cattle,Common
TP20200814-DZC27_DT2009055355-1_bin.251,0.617346939,Tibetan cattle,Common
TP20200815-DZC45_DT2009055515-1_bin.331,0.576530612,Tibetan cattle,Common
T1900045218_TC20190214_bin.70,0.93877551,Tibetan cattle,Common
TP20200814-DZC3_DT2009055331-1_bin.120,0.556122449,Tibetan cattle,Common
T1900044764_TS20190230_bin.41,0.607142857,Tibetan cattle,Common
TP20200812-DBC48_DT2009055271-1_bin.48,0.586734694,Tibetan cattle,Common
T1900044810_TS20190276_bin.188,0.556122449,Tibetan cattle,Common
TP20200815-DZC68_DT2009055538-1_bin.351,0.826530612,Tibetan cattle,Common
T1900044732_TS20190198_bin.210,0.612244898,Tibetan cattle,Common
T1900044857_TS20190323_bin.86,0.576530612,Tibetan cattle,Gain
T1900045451_YK20190142_bin.247,0.673469388,Tibetan cattle,Gain
T1900045541_YK20190235_bin.65,0.612244898,Tibetan cattle,Gain
T1900044750_TS20190416_bin.424,0.515306122,Tibetan cattle,Gain
TP20200814-DZC26_DT2009055354-1_bin.25,0.602040816,Tibetan cattle,Gain
T1900045112_TC20190106_bin.27,0.683673469,Tibetan cattle,Gain
T1900044665_TS20190131_bin.132,0.678571429,Tibetan cattle,Gain
T1900045096_TC20190090_bin.8,0.5,Tibetan cattle,Gain
T1900044761_TS20190227_bin.116,0.530612245,Tibetan cattle,Gain
T1900044778_TS20190244_bin.117,0.693877551,Tibetan cattle,Gain
T1900044757_TS20190223_bin.255,0.545918367,Tibetan cattle,Gain
TP20200814-DZC59_DT2009055387-1_bin.339,0.545918367,Tibetan cattle,Gain
T1900044646_TS20190112_bin.165,0.540816327,Tibetan cattle,Gain
TP20200814-DZC121_DT2009055449-1_bin.38,0.709183673,Tibetan cattle,Gain
T1900044642_TS20190108_bin.348,0.581632653,Tibetan cattle,Gain
T1900044718_TS20190184_bin.117,0.5,Tibetan cattle,Gain
T1900044873_TS20190339_bin.22,0.632653061,Tibetan cattle,Gain
T1900044586_TS20190052_bin.82,0.510204082,Tibetan cattle,Gain
T1900044889_TS20190355_bin.272,0.62755102,Tibetan cattle,Gain
T1900044545_TS20190011_bin.260,0.642857143,Tibetan cattle,Gain
T1900044622_TS20190088_bin.42,0.637755102,Tibetan cattle,Gain
