SGB,Database,Host,Mapping_rate
TP20200812-DBC39_DT2009055262-1,Earth,Tibetan antelope,35.45
TP20200812-DBC40_DT2009055263-1,Earth,Tibetan antelope,35.81
TP20200812-DBC41_DT2009055264-1,Earth,Tibetan antelope,36.24
TP20200812-DBC42_DT2009055265-1,Earth,Tibetan antelope,35.95
TP20200812-DBC43_DT2009055266-1,Earth,Tibetan antelope,35.18
TP20200812-DBC44_DT2009055267-1,Earth,Tibetan antelope,36.13
TP20200812-DBC45_DT2009055268-1,Earth,Tibetan antelope,35.46
TP20200812-DBC46_DT2009055269-1,Earth,Tibetan antelope,35.8
TP20200812-DBC47_DT2009055270-1,Earth,Tibetan antelope,36.72
TP20200812-DBC48_DT2009055271-1,Earth,Tibetan antelope,36.5
TP20200812-DBC49_DT2009055272-1,Earth,Tibetan antelope,36.95
TP20200812-DBC50_DT2009055273-1,Earth,Tibetan antelope,35.2
TP20200812-DBC51_DT2009055274-1,Earth,Tibetan antelope,34.34
TP20200812-DBC52_DT2009055275-1,Earth,Tibetan antelope,35.87
TP20200812-DBC53_DT2009055276-1,Earth,Tibetan antelope,36.08
TP20200812-DBC55_DT2009055278-1,Earth,Tibetan antelope,35.94
TP20200812-DBC57_DT2009055280-1,Earth,Tibetan antelope,39.22
TP20200812-DBC58_DT2009055281-1,Earth,Tibetan antelope,35.21
TP20200812-DBC59_DT2009055282-1,Earth,Tibetan antelope,36.76
TP20200812-DBC60_DT2009055283-1,Earth,Tibetan antelope,36.18
TP20200812-DBC62_DT2009055285-1,Earth,Tibetan antelope,35.05
TP20200812-DBC63_DT2009055286-1,Earth,Tibetan antelope,35.76
TP20200812-DBC64_DT2009055287-1,Earth,Tibetan antelope,36.28
TP20200812-DBC65_DT2009055288-1,Earth,Tibetan antelope,37.16
TP20200812-DBC66_DT2009055289-1,Earth,Tibetan antelope,37.5
TP20200812-DBC68_DT2009055291-1,Earth,Tibetan antelope,35.17
TP20200812-DBC70_DT2009055293-1,Earth,Tibetan antelope,35.12
TP20200812-DBC71_DT2009055294-1,Earth,Tibetan antelope,35.74
TP20200812-DBC72_DT2009055295-1,Earth,Tibetan antelope,35.81
TP20200812-DBC73_DT2009055296-1,Earth,Tibetan antelope,38.8
TP20200812-DBC74_DT2009055297-1,Earth,Tibetan antelope,35.12
TP20200812-DBC75_DT2009055298-1,Earth,Tibetan antelope,36.99
TP20200812-DBC77_DT2009055300-1,Earth,Tibetan antelope,36.48
TP20200812-DBC85_DT2009055308-1,Earth,Tibetan antelope,35.49
TP20200812-DBC88_DT2009055311-1,Earth,Tibetan antelope,36.58
TP20200812-DBC92_DT2009055315-1,Earth,Tibetan antelope,37.08
TP20200812-DBC93_DT2009055316-1,Earth,Tibetan antelope,36.22
TP20200812-DBC95_DT2009055318-1,Earth,Tibetan antelope,36.16
TP20200812-DBC100_DT2009055323-1,Earth,Tibetan antelope,36.33
TP20200812-DBC101_DT2009055324-1,Earth,Tibetan antelope,36.71
TP20200812-DBC102_DT2009055325-1,Earth,Tibetan antelope,37.46
TP20200812-DBC103_DT2009055326-1,Earth,Tibetan antelope,36.06
TP20200812-DBC105_DT2009055328-1,Earth,Tibetan antelope,41.09
TP20200814-DZC3_DT2009055331-1,Earth,Tibetan antelope,38.27
TP20200814-DZC5_DT2009055333-1,Earth,Tibetan antelope,37.62
TP20200814-DZC17_DT2009055345-1,Earth,Tibetan antelope,36.75
TP20200814-DZC20_DT2009055348-1,Earth,Tibetan antelope,38.47
TP20200814-DZC24_DT2009055352-1,Earth,Tibetan antelope,38.59
TP20200814-DZC27_DT2009055355-1,Earth,Tibetan antelope,36.56
TP20200814-DZC28_DT2009055356-1,Earth,Tibetan antelope,38.27
TP20200814-DZC31_DT2009055359-1,Earth,Tibetan antelope,37.94
TP20200814-DZC34_DT2009055362-1,Earth,Tibetan antelope,38.66
TP20200814-DZC37_DT2009055365-1,Earth,Tibetan antelope,36.81
TP20200814-DZC38_DT2009055366-1,Earth,Tibetan antelope,39.08
TP20200814-DZC39_DT2009055367-1,Earth,Tibetan antelope,38.84
TP20200814-DZC40_DT2009055368-1,Earth,Tibetan antelope,38.92
TP20200814-DZC41_DT2009055369-1,Earth,Tibetan antelope,37.52
TP20200814-DZC42_DT2009055370-1,Earth,Tibetan antelope,36.89
TP20200814-DZC43_DT2009055371-1,Earth,Tibetan antelope,37.3
TP20200814-DZC44_DT2009055372-1,Earth,Tibetan antelope,39.05
TP20200814-DZC46_DT2009055374-1,Earth,Tibetan antelope,38.65
TP20200814-DZC49_DT2009055377-1,Earth,Tibetan antelope,34.41
TP20200814-DZC50_DT2009055378-1,Earth,Tibetan antelope,39.7
TP20200814-DZC51_DT2009055379-1,Earth,Tibetan antelope,37.08
TP20200814-DZC53_DT2009055381-1,Earth,Tibetan antelope,36.79
TP20200814-DZC54_DT2009055382-1,Earth,Tibetan antelope,38.12
TP20200814-DZC56_DT2009055384-1,Earth,Tibetan antelope,38.71
TP20200814-DZC58_DT2009055386-1,Earth,Tibetan antelope,36.81
TP20200814-DZC59_DT2009055387-1,Earth,Tibetan antelope,38.3
TP20200814-DZC60_DT2009055388-1,Earth,Tibetan antelope,38.57
TP20200814-DZC62_DT2009055390-1,Earth,Tibetan antelope,36.97
TP20200814-DZC63_DT2009055391-1,Earth,Tibetan antelope,37.55
TP20200814-DZC64_DT2009055392-1,Earth,Tibetan antelope,38.13
TP20200814-DZC65_DT2009055393-1,Earth,Tibetan antelope,44.51
TP20200814-DZC66_DT2009055394-1,Earth,Tibetan antelope,37.74
TP20200814-DZC68_DT2009055396-1,Earth,Tibetan antelope,37.73
TP20200814-DZC70_DT2009055398-1,Earth,Tibetan antelope,35.81
TP20200814-DZC72_DT2009055400-1,Earth,Tibetan antelope,37.62
TP20200814-DZC73_DT2009055401-1,Earth,Tibetan antelope,38.05
TP20200814-DZC74_DT2009055402-1,Earth,Tibetan antelope,37.47
TP20200814-DZC75_DT2009055403-1,Earth,Tibetan antelope,39.33
TP20200814-DZC76_DT2009055404-1,Earth,Tibetan antelope,37.97
TP20200814-DZC79_DT2009055407-1,Earth,Tibetan antelope,37.27
TP20200814-DZC80_DT2009055408-1,Earth,Tibetan antelope,37.9
TP20200814-DZC84_DT2009055412-1,Earth,Tibetan antelope,37.85
TP20200814-DZC85_DT2009055413-1,Earth,Tibetan antelope,39.9
TP20200814-DZC88_DT2009055416-1,Earth,Tibetan antelope,39.1
TP20200814-DZC92_DT2009055420-1,Earth,Tibetan antelope,38.15
TP20200814-DZC93_DT2009055421-1,Earth,Tibetan antelope,35.37
TP20200814-DZC94_DT2009055422-1,Earth,Tibetan antelope,37.93
TP20200814-DZC95_DT2009055423-1,Earth,Tibetan antelope,40.87
TP20200814-DZC96_DT2009055424-1,Earth,Tibetan antelope,38.43
TP20200814-DZC97_DT2009055425-1,Earth,Tibetan antelope,41.06
TP20200814-DZC100_DT2009055428-1,Earth,Tibetan antelope,38.49
TP20200814-DZC103_DT2009055431-1,Earth,Tibetan antelope,38.38
TP20200825-WDL45_DT2009055600-1,GTDB,Tibetan antelope,32.05
TP20200825-WDL19_DT2009055595-1,GTDB,Tibetan antelope,27.91
TP20200815-DZC49_DT2009055519-1,GTDB,Tibetan antelope,28.34
TP20200824-WDL78_DT2009055587-1,GTDB,Tibetan antelope,29.88
TP20200824-WDL74_DT2009055583-1,GTDB,Tibetan antelope,30.35
TP20200824-WDL70_DT2009055579-1,GTDB,Tibetan antelope,28.86
TP20200825-WDL78_DT2009055609-1,GTDB,Tibetan antelope,32.31
TP20200814-DZC134_DT2009055462-1,GTDB,Tibetan antelope,27.9
TP20200824-WDL75_DT2009055584-1,GTDB,Tibetan antelope,29.86
TP20200815-DZC68_DT2009055538-1,GTDB,Tibetan antelope,29.64
TP20200823-QMN43_DT2009055556-1,GTDB,Tibetan antelope,31.03
TP20200814-DZC110_DT2009055438-1,GTDB,Tibetan antelope,35.78
TP20200824-WDL12_DT2009055564-1,GTDB,Tibetan antelope,30.32
TP20200815-DZC20_DT2009055490-1,GTDB,Tibetan antelope,30.03
TP20200824-WDL54_DT2009055572-1,GTDB,Tibetan antelope,29.86
TP20200825-WDL68_DT2009055607-1,GTDB,Tibetan antelope,31.07
TP20200825-WDL101_DT2009055615-1,GTDB,Tibetan antelope,28.88
TP20200825-WDL7_DT2009055593-1,GTDB,Tibetan antelope,30.95
TP20200815-DZC71_DT2009055541-1,GTDB,Tibetan antelope,27.21
TP20200825-WDL82_DT2009055611-1,GTDB,Tibetan antelope,30.04
TP20200815-DZC73_DT2009055543-1,GTDB,Tibetan antelope,33.5
TP20200815-DZC57_DT2009055527-1,GTDB,Tibetan antelope,33.45
TP20200824-WDL72_DT2009055581-1,GTDB,Tibetan antelope,28.58
TP20200824-WDL18_DT2009055565-1,GTDB,Tibetan antelope,32.65
TP20200814-DZC117_DT2009055445-1,GTDB,Tibetan antelope,29.56
TP20200815-DZC48_DT2009055518-1,GTDB,Tibetan antelope,32.34
TP20200824-WDL65_DT2009055576-1,GTDB,Tibetan antelope,33.48
TP20200814-DZC109_DT2009055437-1,GTDB,Tibetan antelope,30.23
TP20200814-DZC114_DT2009055442-1,GTDB,Tibetan antelope,45.19
TP20200824-WDL49_DT2009055571-1,GTDB,Tibetan antelope,30.64
TP20200814-DZC142_DT2009055470-1,GTDB,Tibetan antelope,34.45
TP20200815-DZC30_DT2009055500-1,GTDB,Tibetan antelope,29.81
TP20200824-WDL1_DT2009055561-1,GTDB,Tibetan antelope,30.99
TP20200825-WDL31_DT2009055597-1,GTDB,Tibetan antelope,30.94
TP20200825-WDL1_DT2009055592-1,GTDB,Tibetan antelope,28.25
TP20200825-WDL51_DT2009055604-1,GTDB,Tibetan antelope,28.71
TP20200815-DZC50_DT2009055520-1,GTDB,Tibetan antelope,34.56
TP20200815-DZC13_DT2009055483-1,GTDB,Tibetan antelope,29.2
TP20200815-DZC38_DT2009055508-1,GTDB,Tibetan antelope,35.63
TP20200825-WDL50_DT2009055603-1,GTDB,Tibetan antelope,31.9
TP20200824-WDL69_DT2009055578-1,GTDB,Tibetan antelope,29.54
TP20200815-DZC28_DT2009055498-1,GTDB,Tibetan antelope,30.24
TP20200824-WDL28_DT2009055566-1,GTDB,Tibetan antelope,32.17
TP20200825-WDL96_DT2009055614-1,GTDB,Tibetan antelope,29.98
TP20200815-DZC22_DT2009055492-1,GTDB,Tibetan antelope,30.43
TP20200815-DZC17_DT2009055487-1,GTDB,Tibetan antelope,39.02
TP20200825-WDL87_DT2009055612-1,GTDB,Tibetan antelope,28.8
TP20200815-DZC70_DT2009055540-1,GTDB,Tibetan antelope,31.69
TP20200825-WDL13_DT2009055594-1,GTDB,Tibetan antelope,31.16
TP20200815-DZC19_DT2009055489-1,GTDB,Tibetan antelope,34.28
TP20200824-WDL34_DT2009055567-1,GTDB,Tibetan antelope,36.97
TP20200814-DZC115_DT2009055443-1,GTDB,Tibetan antelope,30.31
TP20200825-WDL48_DT2009055601-1,GTDB,Tibetan antelope,33.57
TP20200815-DZC15_DT2009055485-1,GTDB,Tibetan antelope,29.58
TP20200824-WDL73_DT2009055582-1,GTDB,Tibetan antelope,28.44
TP20200825-WDL49_DT2009055602-1,GTDB,Tibetan antelope,30.23
TP20200815-DZC9_DT2009055479-1,GTDB,Tibetan antelope,34.16
TP20200815-DZC58_DT2009055528-1,GTDB,Tibetan antelope,35.37
TP20200824-WDL9_DT2009055563-1,GTDB,Tibetan antelope,30.78
TP20200815-DZC66_DT2009055536-1,GTDB,Tibetan antelope,33.32
TP20200825-WDL119_DT2009055619-1,GTDB,Tibetan antelope,30.14
TP20200823-QMN23_DT2009055554-1,GTDB,Tibetan antelope,32.38
TP20200815-DZC36_DT2009055506-1,GTDB,Tibetan antelope,29.42
TP20200815-DZC35_DT2009055505-1,GTDB,Tibetan antelope,33.79
TP20200815-DZC12_DT2009055482-1,GTDB,Tibetan antelope,33.25
TP20200815-DZC5_DT2009055475-1,GTDB,Tibetan antelope,32.29
TP20200815-DZC62_DT2009055532-1,GTDB,Tibetan antelope,33.71
TP20200824-WDL71_DT2009055580-1,GTDB,Tibetan antelope,29.63
TP20200815-DZC45_DT2009055515-1,GTDB,Tibetan antelope,31.85
TP20200825-WDL41_DT2009055599-1,GTDB,Tibetan antelope,29.52
TP20200814-DZC106_DT2009055434-1,GTDB,Tibetan antelope,30.46
TP20200815-DZC43_DT2009055513-1,GTDB,Tibetan antelope,28.81
TP20200824-WDL39_DT2009055568-1,GTDB,Tibetan antelope,32.48
TP20200824-WDL63_DT2009055575-1,GTDB,Tibetan antelope,33.07
TP20200815-DZC44_DT2009055514-1,GTDB,Tibetan antelope,34.56
TP20200815-DZC42_DT2009055512-1,GTDB,Tibetan antelope,30.41
TP20200815-DZC78_DT2009055548-1,GTDB,Tibetan antelope,32.8
TP20200824-WDL67_DT2009055577-1,GTDB,Tibetan antelope,31.59
TP20200815-DZC24_DT2009055494-1,GTDB,Tibetan antelope,29.53
TP20200815-DZC75_DT2009055545-1,GTDB,Tibetan antelope,30.46
TP20200815-DZC33_DT2009055503-1,GTDB,Tibetan antelope,33.73
TP20200825-WDL92_DT2009055613-1,GTDB,Tibetan antelope,31.16
TP20200823-QMN50_DT2009055557-1,GTDB,Tibetan antelope,29.26
TP20200823-QMN30_DT2009055555-1,GTDB,Tibetan antelope,34.81
TP20200823-QMN4_DT2009055551-1,GTDB,Tibetan antelope,24.6
TP20200815-DZC61_DT2009055531-1,GTDB,Tibetan antelope,31.46
TP20200814-DZC10_DT2009055435-1,GTDB,Tibetan antelope,28.92
TP20200815-DZC46_DT2009055516-1,GTDB,Tibetan antelope,32.59
TP20200825-WDL57_DT2009055605-1,GTDB,Tibetan antelope,30.01
TP20200815-DZC77_DT2009055547-1,GTDB,Tibetan antelope,33.48
TP20200824-WDL76_DT2009055585-1,GTDB,Tibetan antelope,30.06
TP20200815-DZC59_DT2009055529-1,GTDB,Tibetan antelope,32.07
TP20200815-DZC51_DT2009055521-1,GTDB,Tibetan antelope,34.3
TP20200823-QMN58_DT2009055558-1,GTDB,Tibetan antelope,29.53
TP20200815-DZC60_DT2009055530-1,GTDB,Tibetan antelope,30.09
TP20200815-DZC67_DT2009055537-1,GTDB,Tibetan antelope,35.62
TP20200825-WDL112_DT2009055618-1,GTDB,Tibetan antelope,32.69
TP20200815-DZC76_DT2009055546-1,GTDB,Tibetan antelope,34.86
TP20200815-DZC31_DT2009055501-1,GTDB,Tibetan antelope,32.24
TP20200825-WDL81_DT2009055610-1,GTDB,Tibetan antelope,32.52
TP20200825-WDL64_DT2009055606-1,GTDB,Tibetan antelope,28.79
TP20200814-DZC132_DT2009055460-1,GTDB,Tibetan antelope,32.54
TP20200824-WDL80_DT2009055589-1,GTDB,Tibetan antelope,29.66
TP20200823-QMN73_DT2009055560-1,GTDB,Tibetan antelope,32.43
TP20200824-WDL77_DT2009055586-1,GTDB,Tibetan antelope,28.61
TP20200814-DZC127_DT2009055455-1,GTDB,Tibetan antelope,32.37
